site,x,y,z,psi_q16,psi_hex,psi_float,psi_prev_q16,psi_prev_hex,psi_prev_float,m_prev_q16,m_prev_hex,m_prev_float
186,2,7,2,478562799,0x1C8649EF,7302.288803100586,40956480,0x0270F240,624.9462890625,28123371,0x01AD20EB,429.1285858154297
187,3,7,2,-1665045536,0x9CC16BE0,-25406.57861328125,789222438,0x2F0A9426,12042.578704833984,24250006,0x01720696,370.0257263183594
188,4,7,2,-1713622294,0x99DC32EA,-26147.80111694336,392671827,0x1767B253,5991.696578979492,-42684156,0xFD74B104,-651.3085327148438
189,5,7,2,-1665045536,0x9CC16BE0,-25406.57861328125,789222438,0x2F0A9426,12042.578704833984,24250006,0x01720696,370.0257263183594
190,6,7,2,478562799,0x1C8649EF,7302.288803100586,40956480,0x0270F240,624.9462890625,28123371,0x01AD20EB,429.1285858154297
191,7,7,2,-566825949,0xDE36EC23,-8649.077590942383,-2007143615,0x885D6B41,-30626.58103942871,41422405,0x02780E45,632.0557403564453
192,0,0,3,1682286418,0x6445A752,25669.653594970703,192533191,0x0B79D2C7,2937.8233489990234,-20013601,0xFECE9DDF,-305.38331604003906
193,1,0,3,-1783975354,0x95AAB246,-27221.303619384766,-1196363632,0xB8B0F090,-18255.060302734375,-23305776,0xFE9C61D0,-355.617919921875
194,2,0,3,-448733951,0xE540DD01,-6847.136703491211,740089261,0x2C1CDDAD,11292.865921020508,-30810920,0xFE29DCD8,-470.1373291015625
195,3,0,3,-1208387681,0xB7F9779F,-18438.53273010254,1871072114,0x6F864B72,28550.294708251953,5482056,0x0053A648,83.6495361328125
196,4,0,3,-2120741518,0x81980D72,-32359.947479248047,-978133375,0xC5B2DE81,-14925.130844116211,-27860301,0xFE56E2B3,-425.1144561767578
197,5,0,3,-1208387681,0xB7F9779F,-18438.53273010254,1871072114,0x6F864B72,28550.294708251953,5482056,0x0053A648,83.6495361328125
198,6,0,3,-448733951,0xE540DD01,-6847.136703491211,740089261,0x2C1CDDAD,11292.865921020508,-30810920,0xFE29DCD8,-470.1373291015625
199,7,0,3,-1783975354,0x95AAB246,-27221.303619384766,-1196363632,0xB8B0F090,-18255.060302734375,-23305776,0xFE9C61D0,-355.617919921875
200,0,1,3,-1783975354,0x95AAB246,-27221.303619384766,-1196363632,0xB8B0F090,-18255.060302734375,-23305776,0xFE9C61D0,-355.617919921875
201,1,1,3,1014135081,0x3C727929,15474.473281860352,116660325,0x06F41865,1780.0952911376953,-29133264,0xFE437630,-444.538330078125
202,2,1,3,-566825949,0xDE36EC23,-8649.077590942383,-2007143615,0x885D6B41,-30626.58103942871,41422405,0x02780E45,632.0557403564453
203,3,1,3,-459184280,0xE4A16768,-7006.5960693359375,-1238089691,0xB6344025,-18891.749435424805,32123071,0x01EA28BF,490.15916442871094
204,4,1,3,1302120,0x0013DE68,19.8687744140625,-1864221581,0x90E23C73,-28445.763870239258,-62123454,0xFC4C1242,-947.9286804199219
205,5,1,3,-459184280,0xE4A16768,-7006.5960693359375,-1238089691,0xB6344025,-18891.749435424805,32123071,0x01EA28BF,490.15916442871094
206,6,1,3,-566825949,0xDE36EC23,-8649.077590942383,-2007143615,0x885D6B41,-30626.58103942871,41422405,0x02780E45,632.0557403564453
207,7,1,3,1014135081,0x3C727929,15474.473281860352,116660325,0x06F41865,1780.0952911376953,-29133264,0xFE437630,-444.538330078125
208,0,2,3,-448733951,0xE540DD01,-6847.136703491211,740089261,0x2C1CDDAD,11292.865921020508,-30810920,0xFE29DCD8,-470.1373291015625
209,1,2,3,-566825949,0xDE36EC23,-8649.077590942383,-2007143615,0x885D6B41,-30626.58103942871,41422405,0x02780E45,632.0557403564453
210,2,2,3,478562799,0x1C8649EF,7302.288803100586,40956480,0x0270F240,624.9462890625,28123371,0x01AD20EB,429.1285858154297
211,3,2,3,-1665045536,0x9CC16BE0,-25406.57861328125,789222438,0x2F0A9426,12042.578704833984,24250006,0x01720696,370.0257263183594
212,4,2,3,-1713622294,0x99DC32EA,-26147.80111694336,392671827,0x1767B253,5991.696578979492,-42684156,0xFD74B104,-651.3085327148438
213,5,2,3,-1665045536,0x9CC16BE0,-25406.57861328125,789222438,0x2F0A9426,12042.578704833984,24250006,0x01720696,370.0257263183594
214,6,2,3,478562799,0x1C8649EF,7302.288803100586,40956480,0x0270F240,624.9462890625,28123371,0x01AD20EB,429.1285858154297
215,7,2,3,-566825949,0xDE36EC23,-8649.077590942383,-2007143615,0x885D6B41,-30626.58103942871,41422405,0x02780E45,632.0557403564453
216,0,3,3,-1208387681,0xB7F9779F,-18438.53273010254,1871072114,0x6F864B72,28550.294708251953,5482056,0x0053A648,83.6495361328125
217,1,3,3,-459184280,0xE4A16768,-7006.5960693359375,-1238089691,0xB6344025,-18891.749435424805,32123071,0x01EA28BF,490.15916442871094
218,2,3,3,-1665045536,0x9CC16BE0,-25406.57861328125,789222438,0x2F0A9426,12042.578704833984,24250006,0x01720696,370.0257263183594
219,3,3,3,413182519,0x18A0AA37,6304.664901733398,1694418384,0x64FEC5D0,25854.772705078125,-71316674,0xFBBFCB3E,-1088.2060852050781
220,4,3,3,1328620412,0x4F31237C,20273.138610839844,-1093048894,0xBED965C2,-16678.602508544922,54770715,0x0343BC1B,835.7347869873047
221,5,3,3,413182519,0x18A0AA37,6304.664901733398,1694418384,0x64FEC5D0,25854.772705078125,-71316674,0xFBBFCB3E,-1088.2060852050781
222,6,3,3,-1665045536,0x9CC16BE0,-25406.57861328125,789222438,0x2F0A9426,12042.578704833984,24250006,0x01720696,370.0257263183594
223,7,3,3,-459184280,0xE4A16768,-7006.5960693359375,-1238089691,0xB6344025,-18891.749435424805,32123071,0x01EA28BF,490.15916442871094
224,0,4,3,-2120741518,0x81980D72,-32359.947479248047,-978133375,0xC5B2DE81,-14925.130844116211,-27860301,0xFE56E2B3,-425.1144561767578
225,1,4,3,1302120,0x0013DE68,19.8687744140625,-1864221581,0x90E23C73,-28445.763870239258,-62123454,0xFC4C1242,-947.9286804199219
226,2,4,3,-1713622294,0x99DC32EA,-26147.80111694336,392671827,0x1767B253,5991.696578979492,-42684156,0xFD74B104,-651.3085327148438
227,3,4,3,1328620412,0x4F31237C,20273.138610839844,-1093048894,0xBED965C2,-16678.602508544922,54770715,0x0343BC1B,835.7347869873047
228,4,4,3,836232902,0x31D7E6C6,12759.901458740234,1369986173,0x51A8547D,20904.330032348633,7553041,0x00734011,115.25025939941406
229,5,4,3,1328620412,0x4F31237C,20273.138610839844,-1093048894,0xBED965C2,-16678.602508544922,54770715,0x0343BC1B,835.7347869873047
230,6,4,3,-1713622294,0x99DC32EA,-26147.80111694336,392671827,0x1767B253,5991.696578979492,-42684156,0xFD74B104,-651.3085327148438
231,7,4,3,1302120,0x0013DE68,19.8687744140625,-1864221581,0x90E23C73,-28445.763870239258,-62123454,0xFC4C1242,-947.9286804199219
232,0,5,3,-1208387681,0xB7F9779F,-18438.53273010254,1871072114,0x6F864B72,28550.294708251953,5482056,0x0053A648,83.6495361328125
233,1,5,3,-459184280,0xE4A16768,-7006.5960693359375,-1238089691,0xB6344025,-18891.749435424805,32123071,0x01EA28BF,490.15916442871094
234,2,5,3,-1665045536,0x9CC16BE0,-25406.57861328125,789222438,0x2F0A9426,12042.578704833984,24250006,0x01720696,370.0257263183594
235,3,5,3,413182519,0x18A0AA37,6304.664901733398,1694418384,0x64FEC5D0,25854.772705078125,-71316674,0xFBBFCB3E,-1088.2060852050781
236,4,5,3,1328620412,0x4F31237C,20273.138610839844,-1093048894,0xBED965C2,-16678.602508544922,54770715,0x0343BC1B,835.7347869873047
237,5,5,3,413182519,0x18A0AA37,6304.664901733398,1694418384,0x64FEC5D0,25854.772705078125,-71316674,0xFBBFCB3E,-1088.2060852050781
238,6,5,3,-1665045536,0x9CC16BE0,-25406.57861328125,789222438,0x2F0A9426,12042.578704833984,24250006,0x01720696,370.0257263183594
239,7,5,3,-459184280,0xE4A16768,-7006.5960693359375,-1238089691,0xB6344025,-18891.749435424805,32123071,0x01EA28BF,490.15916442871094
240,0,6,3,-448733951,0xE540DD01,-6847.136703491211,740089261,0x2C1CDDAD,11292.865921020508,-30810920,0xFE29DCD8,-470.1373291015625
241,1,6,3,-566825949,0xDE36EC23,-8649.077590942383,-2007143615,0x885D6B41,-30626.58103942871,41422405,0x02780E45,632.0557403564453
242,2,6,3,478562799,0x1C8649EF,7302.288803100586,40956480,0x0270F240,624.9462890625,28123371,0x01AD20EB,429.1285858154297
243,3,6,3,-1665045536,0x9CC16BE0,-25406.57861328125,789222438,0x2F0A9426,12042.578704833984,24250006,0x01720696,370.0257263183594
244,4,6,3,-1713622294,0x99DC32EA,-26147.80111694336,392671827,0x1767B253,5991.696578979492,-42684156,0xFD74B104,-651.3085327148438
245,5,6,3,-1665045536,0x9CC16BE0,-25406.57861328125,789222438,0x2F0A9426,12042.578704833984,24250006,0x01720696,370.0257263183594
246,6,6,3,478562799,0x1C8649EF,7302.288803100586,40956480,0x0270F240,624.9462890625,28123371,0x01AD20EB,429.1285858154297
247,7,6,3,-566825949,0xDE36EC23,-8649.077590942383,-2007143615,0x885D6B41,-30626.58103942871,41422405,0x02780E45,632.0557403564453
248,0,7,3,-1783975354,0x95AAB246,-27221.303619384766,-1196363632,0xB8B0F090,-18255.060302734375,-23305776,0xFE9C61D0,-355.617919921875
249,1,7,3,1014135081,0x3C727929,15474.473281860352,116660325,0x06F41865,1780.0952911376953,-29133264,0xFE437630,-444.538330078125
250,2,7,3,-566825949,0xDE36EC23,-8649.077590942383,-2007143615,0x885D6B41,-30626.58103942871,41422405,0x02780E45,632.0557403564453
251,3,7,3,-459184280,0xE4A16768,-7006.5960693359375,-1238089691,0xB6344025,-18891.749435424805,32123071,0x01EA28BF,490.15916442871094
252,4,7,3,1302120,0x0013DE68,19.8687744140625,-1864221581,0x90E23C73,-28445.763870239258,-62123454,0xFC4C1242,-947.9286804199219
253,5,7,3,-459184280,0xE4A16768,-7006.5960693359375,-1238089691,0xB6344025,-18891.749435424805,32123071,0x01EA28BF,490.15916442871094
254,6,7,3,-566825949,0xDE36EC23,-8649.077590942383,-2007143615,0x885D6B41,-30626.58103942871,41422405,0x02780E45,632.0557403564453
255,7,7,3,1014135081,0x3C727929,15474.473281860352,116660325,0x06F41865,1780.0952911376953,-29133264,0xFE437630,-444.538330078125
256,0,0,4,793980380,0x2F532DDC,12115.179138183594,888669106,0x34F803B2,13560.014434814453,7607682,0x00741582,116.08401489257812
257,1,0,4,1682286418,0x6445A752,25669.653594970703,192533191,0x0B79D2C7,2937.8233489990234,-20013601,0xFECE9DDF,-305.38331604003906
258,2,0,4,872951757,0x34082FCD,13320.186721801758,2114921616,0x7E0F2490,32271.142822265625,-59654179,0xFC71BFDD,-910.2505340576172
259,3,0,4,-1585339513,0xA181A387,-24190.361221313477,-1928441159,0x8D0E52B9,-29425.676864624023,56329505,0x035B8521,859.5200347900391
260,4,0,4,-714265665,0xD56D2BBF,-10898.829116821289,-845741189,0xCD97037B,-12904.986404418945,-30098581,0xFE34BB6B,-459.2678985595703
261,5,0,4,-1585339513,0xA181A387,-24190.361221313477,-1928441159,0x8D0E52B9,-29425.676864624023,56329505,0x035B8521,859.5200347900391
262,6,0,4,872951757,0x34082FCD,13320.186721801758,2114921616,0x7E0F2490,32271.142822265625,-59654179,0xFC71BFDD,-910.2505340576172
263,7,0,4,1682286418,0x6445A752,25669.653594970703,192533191,0x0B79D2C7,2937.8233489990234,-20013601,0xFECE9DDF,-305.38331604003906
264,0,1,4,1682286418,0x6445A752,25669.653594970703,192533191,0x0B79D2C7,2937.8233489990234,-20013601,0xFECE9DDF,-305.38331604003906
265,1,1,4,-1783975354,0x95AAB246,-27221.303619384766,-1196363632,0xB8B0F090,-18255.060302734375,-23305776,0xFE9C61D0,-355.617919921875
266,2,1,4,-448733951,0xE540DD01,-6847.136703491211,740089261,0x2C1CDDAD,11292.865921020508,-30810920,0xFE29DCD8,-470.1373291015625
267,3,1,4,-1208387681,0xB7F9779F,-18438.53273010254,1871072114,0x6F864B72,28550.294708251953,5482056,0x0053A648,83.6495361328125
268,4,1,4,-2120741518,0x81980D72,-32359.947479248047,-978133375,0xC5B2DE81,-14925.130844116211,-27860301,0xFE56E2B3,-425.1144561767578
269,5,1,4,-1208387681,0xB7F9779F,-18438.53273010254,1871072114,0x6F864B72,28550.294708251953,5482056,0x0053A648,83.6495361328125
270,6,1,4,-448733951,0xE540DD01,-6847.136703491211,740089261,0x2C1CDDAD,11292.865921020508,-30810920,0xFE29DCD8,-470.1373291015625
271,7,1,4,-1783975354,0x95AAB246,-27221.303619384766,-1196363632,0xB8B0F090,-18255.060302734375,-23305776,0xFE9C61D0,-355.617919921875
272,0,2,4,872951757,0x34082FCD,13320.186721801758,2114921616,0x7E0F2490,32271.142822265625,-59654179,0xFC71BFDD,-910.2505340576172
273,1,2,4,-448733951,0xE540DD01,-6847.136703491211,740089261,0x2C1CDDAD,11292.865921020508,-30810920,0xFE29DCD8,-470.1373291015625
274,2,2,4,1686633725,0x6487FCFD,25735.988235473633,1968729130,0x75586C2A,30040.42251586914,-18068341,0xFEEC4C8B,-275.7010040283203
275,3,2,4,-1783993782,0x95AA6A4A,-27221.58480834961,1207748557,0x47FCC7CD,18428.780471801758,-16839390,0xFEFF0D22,-256.9486999511719
276,4,2,4,1448293197,0x5653334D,22099.200393676758,-2006835846,0x88621D7A,-30621.884857177734,-59735114,0xFC7083B6,-911.4855041503906
277,5,2,4,-1783993782,0x95AA6A4A,-27221.58480834961,1207748557,0x47FCC7CD,18428.780471801758,-16839390,0xFEFF0D22,-256.9486999511719
278,6,2,4,1686633725,0x6487FCFD,25735.988235473633,1968729130,0x75586C2A,30040.42251586914,-18068341,0xFEEC4C8B,-275.7010040283203
279,7,2,4,-448733951,0xE540DD01,-6847.136703491211,740089261,0x2C1CDDAD,11292.865921020508,-30810920,0xFE29DCD8,-470.1373291015625
280,0,3,4,-1585339513,0xA181A387,-24190.361221313477,-1928441159,0x8D0E52B9,-29425.676864624023,56329505,0x035B8521,859.5200347900391
281,1,3,4,-1208387681,0xB7F9779F,-18438.53273010254,1871072114,0x6F864B72,28550.294708251953,5482056,0x0053A648,83.6495361328125
282,2,3,4,-1783993782,0x95AA6A4A,-27221.58480834961,1207748557,0x47FCC7CD,18428.780471801758,-16839390,0xFEFF0D22,-256.9486999511719
283,3,3,4,-1225890577,0xB6EE64EF,-18705.605728149414,496158942,0x1D92C8DE,7570.784637451172,-42872387,0xFD71D1BD,-654.1807098388672
284,4,3,4,-1385962372,0xAD63E47C,-21148.107482910156,-1758333925,0x9731F41B,-26830.046463012695,-48337326,0xFD1E6E52,-737.5690612792969
285,5,3,4,-1225890577,0xB6EE64EF,-18705.605728149414,496158942,0x1D92C8DE,7570.784637451172,-42872387,0xFD71D1BD,-654.1807098388672
286,6,3,4,-1783993782,0x95AA6A4A,-27221.58480834961,1207748557,0x47FCC7CD,18428.780471801758,-16839390,0xFEFF0D22,-256.9486999511719
287,7,3,4,-1208387681,0xB7F9779F,-18438.53273010254,1871072114,0x6F864B72,28550.294708251953,5482056,0x0053A648,83.6495361328125
288,0,4,4,-714265665,0xD56D2BBF,-10898.829116821289,-845741189,0xCD97037B,-12904.986404418945,-30098581,0xFE34BB6B,-459.2678985595703
289,1,4,4,-2120741518,0x81980D72,-32359.947479248047,-978133375,0xC5B2DE81,-14925.130844116211,-27860301,0xFE56E2B3,-425.1144561767578
290,2,4,4,1448293197,0x5653334D,22099.200393676758,-2006835846,0x88621D7A,-30621.884857177734,-59735114,0xFC7083B6,-911.4855041503906
291,3,4,4,-1385962372,0xAD63E47C,-21148.107482910156,-1758333925,0x9731F41B,-26830.046463012695,-48337326,0xFD1E6E52,-737.5690612792969
292,4,4,4,-1112288028,0xBDB3D4E4,-16972.168395996094,1822217897,0x6C9CD6A9,27804.83851623535,7423508,0x00714614,113.27374267578125
293,5,4,4,-1385962372,0xAD63E47C,-21148.107482910156,-1758333925,0x9731F41B,-26830.046463012695,-48337326,0xFD1E6E52,-737.5690612792969
294,6,4,4,1448293197,0x5653334D,22099.200393676758,-2006835846,0x88621D7A,-30621.884857177734,-59735114,0xFC7083B6,-911.4855041503906
295,7,4,4,-2120741518,0x81980D72,-32359.947479248047,-978133375,0xC5B2DE81,-14925.130844116211,-27860301,0xFE56E2B3,-425.1144561767578
296,0,5,4,-1585339513,0xA181A387,-24190.361221313477,-1928441159,0x8D0E52B9,-29425.676864624023,56329505,0x035B8521,859.5200347900391
297,1,5,4,-1208387681,0xB7F9779F,-18438.53273010254,1871072114,0x6F864B72,28550.294708251953,5482056,0x0053A648,83.6495361328125
298,2,5,4,-1783993782,0x95AA6A4A,-27221.58480834961,1207748557,0x47FCC7CD,18428.780471801758,-16839390,0xFEFF0D22,-256.9486999511719
299,3,5,4,-1225890577,0xB6EE64EF,-18705.605728149414,496158942,0x1D92C8DE,7570.784637451172,-42872387,0xFD71D1BD,-654.1807098388672
300,4,5,4,-1385962372,0xAD63E47C,-21148.107482910156,-1758333925,0x9731F41B,-26830.046463012695,-48337326,0xFD1E6E52,-737.5690612792969
301,5,5,4,-1225890577,0xB6EE64EF,-18705.605728149414,496158942,0x1D92C8DE,7570.784637451172,-42872387,0xFD71D1BD,-654.1807098388672
302,6,5,4,-1783993782,0x95AA6A4A,-27221.58480834961,1207748557,0x47FCC7CD,18428.780471801758,-16839390,0xFEFF0D22,-256.9486999511719
303,7,5,4,-1208387681,0xB7F9779F,-18438.53273010254,1871072114,0x6F864B72,28550.294708251953,5482056,0x0053A648,83.6495361328125
304,0,6,4,872951757,0x34082FCD,13320.186721801758,2114921616,0x7E0F2490,32271.142822265625,-59654179,0xFC71BFDD,-910.2505340576172
305,1,6,4,-448733951,0xE540DD01,-6847.136703491211,740089261,0x2C1CDDAD,11292.865921020508,-30810920,0xFE29DCD8,-470.1373291015625
306,2,6,4,1686633725,0x6487FCFD,25735.988235473633,1968729130,0x75586C2A,30040.42251586914,-18068341,0xFEEC4C8B,-275.7010040283203
307,3,6,4,-1783993782,0x95AA6A4A,-27221.58480834961,1207748557,0x47FCC7CD,18428.780471801758,-16839390,0xFEFF0D22,-256.9486999511719
308,4,6,4,1448293197,0x5653334D,22099.200393676758,-2006835846,0x88621D7A,-30621.884857177734,-59735114,0xFC7083B6,-911.4855041503906
309,5,6,4,-1783993782,0x95AA6A4A,-27221.58480834961,1207748557,0x47FCC7CD,18428.780471801758,-16839390,0xFEFF0D22,-256.9486999511719
310,6,6,4,1686633725,0x6487FCFD,25735.988235473633,1968729130,0x75586C2A,30040.42251586914,-18068341,0xFEEC4C8B,-275.7010040283203
311,7,6,4,-448733951,0xE540DD01,-6847.136703491211,740089261,0x2C1CDDAD,11292.865921020508,-30810920,0xFE29DCD8,-470.1373291015625
312,0,7,4,1682286418,0x6445A752,25669.653594970703,192533191,0x0B79D2C7,2937.8233489990234,-20013601,0xFECE9DDF,-305.38331604003906
313,1,7,4,-1783975354,0x95AAB246,-27221.303619384766,-1196363632,0xB8B0F090,-18255.060302734375,-23305776,0xFE9C61D0,-355.617919921875
314,2,7,4,-448733951,0xE540DD01,-6847.136703491211,740089261,0x2C1CDDAD,11292.865921020508,-30810920,0xFE29DCD8,-470.1373291015625
315,3,7,4,-1208387681,0xB7F9779F,-18438.53273010254,1871072114,0x6F864B72,28550.294708251953,5482056,0x0053A648,83.6495361328125
316,4,7,4,-2120741518,0x81980D72,-32359.947479248047,-978133375,0xC5B2DE81,-14925.130844116211,-27860301,0xFE56E2B3,-425.1144561767578
317,5,7,4,-1208387681,0xB7F9779F,-18438.53273010254,1871072114,0x6F864B72,28550.294708251953,5482056,0x0053A648,83.6495361328125
318,6,7,4,-448733951,0xE540DD01,-6847.136703491211,740089261,0x2C1CDDAD,11292.865921020508,-30810920,0xFE29DCD8,-470.1373291015625
319,7,7,4,-1783975354,0x95AAB246,-27221.303619384766,-1196363632,0xB8B0F090,-18255.060302734375,-23305776,0xFE9C61D0,-355.617919921875
320,0,0,5,1682286418,0x6445A752,25669.653594970703,192533191,0x0B79D2C7,2937.8233489990234,-20013601,0xFECE9DDF,-305.38331604003906
321,1,0,5,-1783975354,0x95AAB246,-27221.303619384766,-1196363632,0xB8B0F090,-18255.060302734375,-23305776,0xFE9C61D0,-355.617919921875
322,2,0,5,-448733951,0xE540DD01,-6847.136703491211,740089261,0x2C1CDDAD,11292.865921020508,-30810920,0xFE29DCD8,-470.1373291015625
323,3,0,5,-1208387681,0xB7F9779F,-18438.53273010254,1871072114,0x6F864B72,28550.294708251953,5482056,0x0053A648,83.6495361328125
324,4,0,5,-2120741518,0x81980D72,-32359.947479248047,-978133375,0xC5B2DE81,-14925.130844116211,-27860301,0xFE56E2B3,-425.1144561767578
325,5,0,5,-1208387681,0xB7F9779F,-18438.53273010254,1871072114,0x6F864B72,28550.294708251953,5482056,0x0053A648,83.6495361328125
326,6,0,5,-448733951,0xE540DD01,-6847.136703491211,740089261,0x2C1CDDAD,11292.865921020508,-30810920,0xFE29DCD8,-470.1373291015625
327,7,0,5,-1783975354,0x95AAB246,-27221.303619384766,-1196363632,0xB8B0F090,-18255.060302734375,-23305776,0xFE9C61D0,-355.617919921875
328,0,1,5,-1783975354,0x95AAB246,-27221.303619384766,-1196363632,0xB8B0F090,-18255.060302734375,-23305776,0xFE9C61D0,-355.617919921875
329,1,1,5,1014135081,0x3C727929,15474.473281860352,116660325,0x06F41865,1780.0952911376953,-29133264,0xFE437630,-444.538330078125
330,2,1,5,-566825949,0xDE36EC23,-8649.077590942383,-2007143615,0x885D6B41,-30626.58103942871,41422405,0x02780E45,632.0557403564453
331,3,1,5,-459184280,0xE4A16768,-7006.5960693359375,-1238089691,0xB6344025,-18891.749435424805,32123071,0x01EA28BF,490.15916442871094
332,4,1,5,1302120,0x0013DE68,19.8687744140625,-1864221581,0x90E23C73,-28445.763870239258,-62123454,0xFC4C1242,-947.9286804199219
333,5,1,5,-459184280,0xE4A16768,-7006.5960693359375,-1238089691,0xB6344025,-18891.749435424805,32123071,0x01EA28BF,490.15916442871094
334,6,1,5,-566825949,0xDE36EC23,-8649.077590942383,-2007143615,0x885D6B41,-30626.58103942871,41422405,0x02780E45,632.0557403564453
335,7,1,5,1014135081,0x3C727929,15474.473281860352,116660325,0x06F41865,1780.0952911376953,-29133264,0xFE437630,-444.538330078125
336,0,2,5,-448733951,0xE540DD01,-6847.136703491211,740089261,0x2C1CDDAD,11292.865921020508,-30810920,0xFE29DCD8,-470.1373291015625
337,1,2,5,-566825949,0xDE36EC23,-8649.077590942383,-2007143615,0x885D6B41,-30626.58103942871,41422405,0x02780E45,632.0557403564453
338,2,2,5,478562799,0x1C8649EF,7302.288803100586,40956480,0x0270F240,624.9462890625,28123371,0x01AD20EB,429.1285858154297
339,3,2,5,-1665045536,0x9CC16BE0,-25406.57861328125,789222438,0x2F0A9426,12042.578704833984,24250006,0x01720696,370.0257263183594
340,4,2,5,-1713622294,0x99DC32EA,-26147.80111694336,392671827,0x1767B253,5991.696578979492,-42684156,0xFD74B104,-651.3085327148438
341,5,2,5,-1665045536,0x9CC16BE0,-25406.57861328125,789222438,0x2F0A9426,12042.578704833984,24250006,0x01720696,370.0257263183594
342,6,2,5,478562799,0x1C8649EF,7302.288803100586,40956480,0x0270F240,624.9462890625,28123371,0x01AD20EB,429.1285858154297
343,7,2,5,-566825949,0xDE36EC23,-8649.077590942383,-2007143615,0x885D6B41,-30626.58103942871,41422405,0x02780E45,632.0557403564453
344,0,3,5,-1208387681,0xB7F9779F,-18438.53273010254,1871072114,0x6F864B72,28550.294708251953,5482056,0x0053A648,83.6495361328125
345,1,3,5,-459184280,0xE4A16768,-7006.5960693359375,-1238089691,0xB6344025,-18891.749435424805,32123071,0x01EA28BF,490.15916442871094
346,2,3,5,-1665045536,0x9CC16BE0,-25406.57861328125,789222438,0x2F0A9426,12042.578704833984,24250006,0x01720696,370.0257263183594
347,3,3,5,413182519,0x18A0AA37,6304.664901733398,1694418384,0x64FEC5D0,25854.772705078125,-71316674,0xFBBFCB3E,-1088.2060852050781
348,4,3,5,1328620412,0x4F31237C,20273.138610839844,-1093048894,0xBED965C2,-16678.602508544922,54770715,0x0343BC1B,835.7347869873047
349,5,3,5,413182519,0x18A0AA37,6304.664901733398,1694418384,0x64FEC5D0,25854.772705078125,-71316674,0xFBBFCB3E,-1088.2060852050781
350,6,3,5,-1665045536,0x9CC16BE0,-25406.57861328125,789222438,0x2F0A9426,12042.578704833984,24250006,0x01720696,370.0257263183594
351,7,3,5,-459184280,0xE4A16768,-7006.5960693359375,-1238089691,0xB6344025,-18891.749435424805,32123071,0x01EA28BF,490.15916442871094
352,0,4,5,-2120741518,0x81980D72,-32359.947479248047,-978133375,0xC5B2DE81,-14925.130844116211,-27860301,0xFE56E2B3,-425.1144561767578
353,1,4,5,1302120,0x0013DE68,19.8687744140625,-1864221581,0x90E23C73,-28445.763870239258,-62123454,0xFC4C1242,-947.9286804199219
354,2,4,5,-1713622294,0x99DC32EA,-26147.80111694336,392671827,0x1767B253,5991.696578979492,-42684156,0xFD74B104,-651.3085327148438
355,3,4,5,1328620412,0x4F31237C,20273.138610839844,-1093048894,0xBED965C2,-16678.602508544922,54770715,0x0343BC1B,835.7347869873047
356,4,4,5,836232902,0x31D7E6C6,12759.901458740234,1369986173,0x51A8547D,20904.330032348633,7553041,0x00734011,115.25025939941406
357,5,4,5,1328620412,0x4F31237C,20273.138610839844,-1093048894,0xBED965C2,-16678.602508544922,54770715,0x0343BC1B,835.7347869873047
358,6,4,5,-1713622294,0x99DC32EA,-26147.80111694336,392671827,0x1767B253,5991.696578979492,-42684156,0xFD74B104,-651.3085327148438
359,7,4,5,1302120,0x0013DE68,19.8687744140625,-1864221581,0x90E23C73,-28445.763870239258,-62123454,0xFC4C1242,-947.9286804199219
360,0,5,5,-1208387681,0xB7F9779F,-18438.53273010254,1871072114,0x6F864B72,28550.294708251953,5482056,0x0053A648,83.6495361328125
361,1,5,5,-459184280,0xE4A16768,-7006.5960693359375,-1238089691,0xB6344025,-18891.749435424805,32123071,0x01EA28BF,490.15916442871094
362,2,5,5,-1665045536,0x9CC16BE0,-25406.57861328125,789222438,0x2F0A9426,12042.578704833984,24250006,0x01720696,370.0257263183594
363,3,5,5,413182519,0x18A0AA37,6304.664901733398,1694418384,0x64FEC5D0,25854.772705078125,-71316674,0xFBBFCB3E,-1088.2060852050781
364,4,5,5,1328620412,0x4F31237C,20273.138610839844,-1093048894,0xBED965C2,-16678.602508544922,54770715,0x0343BC1B,835.7347869873047
365,5,5,5,413182519,0x18A0AA37,6304.664901733398,1694418384,0x64FEC5D0,25854.772705078125,-71316674,0xFBBFCB3E,-1088.2060852050781
366,6,5,5,-1665045536,0x9CC16BE0,-25406.57861328125,789222438,0x2F0A9426,12042.578704833984,24250006,0x01720696,370.0257263183594
367,7,5,5,-459184280,0xE4A16768,-7006.5960693359375,-1238089691,0xB6344025,-18891.749435424805,32123071,0x01EA28BF,490.15916442871094
368,0,6,5,-448733951,0xE540DD01,-6847.136703491211,740089261,0x2C1CDDAD,11292.865921020508,-30810920,0xFE29DCD8,-470.1373291015625
369,1,6,5,-566825949,0xDE36EC23,-8649.077590942383,-2007143615,0x885D6B41,-30626.58103942871,41422405,0x02780E45,632.0557403564453
370,2,6,5,478562799,0x1C8649EF,7302.288803100586,40956480,0x0270F240,624.9462890625,28123371,0x01AD20EB,429.1285858154297
371,3,6,5,-1665045536,0x9CC16BE0,-25406.57861328125,789222438,0x2F0A9426,12042.578704833984,24250006,0x01720696,370.0257263183594
372,4,6,5,-1713622294,0x99DC32EA,-26147.80111694336,392671827,0x1767B253,5991.696578979492,-42684156,0xFD74B104,-651.3085327148438
