site,x,y,z,reference_psi,hardware_psi,reference_density,hardware_density,density_error
255,7,7,3,15474.473281860352,15474.473281860401,239459323.35100988,239459323.3510114,1.5199184417724609e-06
256,0,0,4,12115.179138183594,12115.179138183599,146777565.55027896,146777565.55027911,1.4901161193847656e-07
257,1,0,4,25669.653594970703,25669.653594970699,658931115.68579233,658931115.68579221,-1.1920928955078125e-07
258,2,0,4,13320.186721801758,13320.1867218018,177427374.30366385,177427374.30366498,1.1324882507324219e-06
259,3,0,4,-24190.361221313477,-24190.361221313498,585173576.01762688,585173576.01762784,9.5367431640625e-07
260,4,0,4,-10898.829116821289,-10898.8291168213,118784476.11767152,118784476.11767176,2.384185791015625e-07
261,5,0,4,-24190.361221313477,-24190.361221313498,585173576.01762688,585173576.01762784,9.5367431640625e-07
262,6,0,4,13320.186721801758,13320.1867218018,177427374.30366385,177427374.30366498,1.1324882507324219e-06
263,7,0,4,25669.653594970703,25669.653594970699,658931115.68579233,658931115.68579221,-1.1920928955078125e-07
264,0,1,4,25669.653594970703,25669.653594970699,658931115.68579233,658931115.68579221,-1.1920928955078125e-07
265,1,1,4,-27221.303619384766,-27221.303619384798,740999370.73873019,740999370.73873198,1.7881393432617188e-06
266,2,1,4,-6847.1367034912109,-6847.1367034912,46883281.036296487,46883281.036296338,-1.4901161193847656e-07
267,3,1,4,-18438.532730102539,-18438.532730102499,339979489.23906261,339979489.23906112,-1.4901161193847656e-06
268,4,1,4,-32359.947479248047,-32359.947479248,1047166200.859692,1047166200.859689,-2.9802322387695312e-06
269,5,1,4,-18438.532730102539,-18438.532730102499,339979489.23906261,339979489.23906112,-1.4901161193847656e-06
270,6,1,4,-6847.1367034912109,-6847.1367034912,46883281.036296487,46883281.036296338,-1.4901161193847656e-07
271,7,1,4,-27221.303619384766,-27221.303619384798,740999370.73873019,740999370.73873198,1.7881393432617188e-06
272,0,2,4,13320.186721801758,13320.1867218018,177427374.30366385,177427374.30366498,1.1324882507324219e-06
273,1,2,4,-6847.1367034912109,-6847.1367034912,46883281.036296487,46883281.036296338,-1.4901161193847656e-07
274,2,2,4,25735.988235473633,25735.9882354736,662341090.45643723,662341090.45643556,-1.6689300537109375e-06
275,3,2,4,-27221.584808349609,-27221.584808349598,741014679.47817028,741014679.47816968,-5.9604644775390625e-07
276,4,2,4,22099.200393676758,22099.200393676801,488374658.03988296,488374658.03988492,1.9669532775878906e-06
277,5,2,4,-27221.584808349609,-27221.584808349598,741014679.47817028,741014679.47816968,-5.9604644775390625e-07
278,6,2,4,25735.988235473633,25735.9882354736,662341090.45643723,662341090.45643556,-1.6689300537109375e-06
279,7,2,4,-6847.1367034912109,-6847.1367034912,46883281.036296487,46883281.036296338,-1.4901161193847656e-07
280,0,3,4,-24190.361221313477,-24190.361221313498,585173576.01762688,585173576.01762784,9.5367431640625e-07
281,1,3,4,-18438.532730102539,-18438.532730102499,339979489.23906261,339979489.23906112,-1.4901161193847656e-06
282,2,3,4,-27221.584808349609,-27221.584808349598,741014679.47817028,741014679.47816968,-5.9604644775390625e-07
283,3,3,4,-18705.605728149414,-18705.6057281494,349899685.65697616,349899685.65697563,-5.3644180297851562e-07
284,4,3,4,-21148.107482910156,-21148.1074829102,447242450.10872054,447242450.10872239,1.8477439880371094e-06
285,5,3,4,-18705.605728149414,-18705.6057281494,349899685.65697616,349899685.65697563,-5.3644180297851562e-07
286,6,3,4,-27221.584808349609,-27221.584808349598,741014679.47817028,741014679.47816968,-5.9604644775390625e-07
287,7,3,4,-18438.532730102539,-18438.532730102499,339979489.23906261,339979489.23906112,-1.4901161193847656e-06
288,0,4,4,-10898.829116821289,-10898.8291168213,118784476.11767152,118784476.11767176,2.384185791015625e-07
289,1,4,4,-32359.947479248047,-32359.947479248,1047166200.859692,1047166200.859689,-2.9802322387695312e-06
290,2,4,4,22099.200393676758,22099.200393676801,488374658.03988296,488374658.03988492,1.9669532775878906e-06
291,3,4,4,-21148.107482910156,-21148.1074829102,447242450.10872054,447242450.10872239,1.8477439880371094e-06
292,4,4,4,-16972.168395996094,-16972.168395996101,288054500.06204861,288054500.06204885,2.384185791015625e-07
293,5,4,4,-21148.107482910156,-21148.1074829102,447242450.10872054,447242450.10872239,1.8477439880371094e-06
294,6,4,4,22099.200393676758,22099.200393676801,488374658.03988296,488374658.03988492,1.9669532775878906e-06
295,7,4,4,-32359.947479248047,-32359.947479248,1047166200.859692,1047166200.859689,-2.9802322387695312e-06
296,0,5,4,-24190.361221313477,-24190.361221313498,585173576.01762688,585173576.01762784,9.5367431640625e-07
297,1,5,4,-18438.532730102539,-18438.532730102499,339979489.23906261,339979489.23906112,-1.4901161193847656e-06
298,2,5,4,-27221.584808349609,-27221.584808349598,741014679.47817028,741014679.47816968,-5.9604644775390625e-07
299,3,5,4,-18705.605728149414,-18705.6057281494,349899685.65697616,349899685.65697563,-5.3644180297851562e-07
300,4,5,4,-21148.107482910156,-21148.1074829102,447242450.10872054,447242450.10872239,1.8477439880371094e-06
301,5,5,4,-18705.605728149414,-18705.6057281494,349899685.65697616,349899685.65697563,-5.3644180297851562e-07
302,6,5,4,-27221.584808349609,-27221.584808349598,741014679.47817028,741014679.47816968,-5.9604644775390625e-07
303,7,5,4,-18438.532730102539,-18438.532730102499,339979489.23906261,339979489.23906112,-1.4901161193847656e-06
304,0,6,4,13320.186721801758,13320.1867218018,177427374.30366385,177427374.30366498,1.1324882507324219e-06
305,1,6,4,-6847.1367034912109,-6847.1367034912,46883281.036296487,46883281.036296338,-1.4901161193847656e-07
306,2,6,4,25735.988235473633,25735.9882354736,662341090.45643723,662341090.45643556,-1.6689300537109375e-06
307,3,6,4,-27221.584808349609,-27221.584808349598,741014679.47817028,741014679.47816968,-5.9604644775390625e-07
308,4,6,4,22099.200393676758,22099.200393676801,488374658.03988296,488374658.03988492,1.9669532775878906e-06
309,5,6,4,-27221.584808349609,-27221.584808349598,741014679.47817028,741014679.47816968,-5.9604644775390625e-07
310,6,6,4,25735.988235473633,25735.9882354736,662341090.45643723,662341090.45643556,-1.6689300537109375e-06
311,7,6,4,-6847.1367034912109,-6847.1367034912,46883281.036296487,46883281.036296338,-1.4901161193847656e-07
312,0,7,4,25669.653594970703,25669.653594970699,658931115.68579233,658931115.68579221,-1.1920928955078125e-07
313,1,7,4,-27221.303619384766,-27221.303619384798,740999370.73873019,740999370.73873198,1.7881393432617188e-06
314,2,7,4,-6847.1367034912109,-6847.1367034912,46883281.036296487,46883281.036296338,-1.4901161193847656e-07
315,3,7,4,-18438.532730102539,-18438.532730102499,339979489.23906261,339979489.23906112,-1.4901161193847656e-06
316,4,7,4,-32359.947479248047,-32359.947479248,1047166200.859692,1047166200.859689,-2.9802322387695312e-06
317,5,7,4,-18438.532730102539,-18438.532730102499,339979489.23906261,339979489.23906112,-1.4901161193847656e-06
318,6,7,4,-6847.1367034912109,-6847.1367034912,46883281.036296487,46883281.036296338,-1.4901161193847656e-07
319,7,7,4,-27221.303619384766,-27221.303619384798,740999370.73873019,740999370.73873198,1.7881393432617188e-06
320,0,0,5,25669.653594970703,25669.653594970699,658931115.68579233,658931115.68579221,-1.1920928955078125e-07
321,1,0,5,-27221.303619384766,-27221.303619384798,740999370.73873019,740999370.73873198,1.7881393432617188e-06
322,2,0,5,-6847.1367034912109,-6847.1367034912,46883281.036296487,46883281.036296338,-1.4901161193847656e-07
323,3,0,5,-18438.532730102539,-18438.532730102499,339979489.23906261,339979489.23906112,-1.4901161193847656e-06
324,4,0,5,-32359.947479248047,-32359.947479248,1047166200.859692,1047166200.859689,-2.9802322387695312e-06
325,5,0,5,-18438.532730102539,-18438.532730102499,339979489.23906261,339979489.23906112,-1.4901161193847656e-06
326,6,0,5,-6847.1367034912109,-6847.1367034912,46883281.036296487,46883281.036296338,-1.4901161193847656e-07
327,7,0,5,-27221.303619384766,-27221.303619384798,740999370.73873019,740999370.73873198,1.7881393432617188e-06
328,0,1,5,-27221.303619384766,-27221.303619384798,740999370.73873019,740999370.73873198,1.7881393432617188e-06
329,1,1,5,15474.473281860352,15474.473281860401,239459323.35100988,239459323.3510114,1.5199184417724609e-06
330,2,1,5,-8649.0775909423828,-8649.0775909423992,74806543.17414169,74806543.174141973,2.8312206268310547e-07
331,3,1,5,-7006.5960693359375,-7006.5960693359002,49092388.478833809,49092388.478833288,-5.2154064178466797e-07
332,4,1,5,19.8687744140625,19.868774414099999,394.76819671690464,394.76819671839473,1.4900933820172213e-09
333,5,1,5,-7006.5960693359375,-7006.5960693359002,49092388.478833809,49092388.478833288,-5.2154064178466797e-07
334,6,1,5,-8649.0775909423828,-8649.0775909423992,74806543.17414169,74806543.174141973,2.8312206268310547e-07
335,7,1,5,15474.473281860352,15474.473281860401,239459323.35100988,239459323.3510114,1.5199184417724609e-06
336,0,2,5,-6847.1367034912109,-6847.1367034912,46883281.036296487,46883281.036296338,-1.4901161193847656e-07
337,1,2,5,-8649.0775909423828,-8649.0775909423992,74806543.17414169,74806543.174141973,2.8312206268310547e-07
338,2,2,5,7302.2888031005859,7302.2888031005996,53323421.763888188,53323421.763888389,2.0116567611694336e-07
339,3,2,5,-25406.57861328125,-25406.578613281199,645494236.8328402,645494236.83283758,-2.6226043701171875e-06
340,4,2,5,-26147.801116943359,-26147.801116943399,683707503.2512244,683707503.25122654,2.1457672119140625e-06
341,5,2,5,-25406.57861328125,-25406.578613281199,645494236.8328402,645494236.83283758,-2.6226043701171875e-06
342,6,2,5,7302.2888031005859,7302.2888031005996,53323421.763888188,53323421.763888389,2.0116567611694336e-07
343,7,2,5,-8649.0775909423828,-8649.0775909423992,74806543.17414169,74806543.174141973,2.8312206268310547e-07
344,0,3,5,-18438.532730102539,-18438.532730102499,339979489.23906261,339979489.23906112,-1.4901161193847656e-06
345,1,3,5,-7006.5960693359375,-7006.5960693359002,49092388.478833809,49092388.478833288,-5.2154064178466797e-07
346,2,3,5,-25406.57861328125,-25406.578613281199,645494236.8328402,645494236.83283758,-2.6226043701171875e-06
347,3,3,5,6304.6649017333984,6304.6649017334003,39748799.523149006,39748799.523149028,2.2351741790771484e-08
348,4,3,5,20273.138610839844,20273.1386108398,411000149.13432527,411000149.13432348,-1.7881393432617188e-06
349,5,3,5,6304.6649017333984,6304.6649017334003,39748799.523149006,39748799.523149028,2.2351741790771484e-08
350,6,3,5,-25406.57861328125,-25406.578613281199,645494236.8328402,645494236.83283758,-2.6226043701171875e-06
351,7,3,5,-7006.5960693359375,-7006.5960693359002,49092388.478833809,49092388.478833288,-5.2154064178466797e-07
352,0,4,5,-32359.947479248047,-32359.947479248,1047166200.859692,1047166200.859689,-2.9802322387695312e-06
353,1,4,5,19.8687744140625,19.868774414099999,394.76819671690464,394.76819671839473,1.4900933820172213e-09
354,2,4,5,-26147.801116943359,-26147.801116943399,683707503.2512244,683707503.25122654,2.1457672119140625e-06
355,3,4,5,20273.138610839844,20273.1386108398,411000149.13432527,411000149.13432348,-1.7881393432617188e-06
356,4,4,5,12759.901458740234,12759.9014587402,162815085.23676115,162815085.23676029,-8.6426734924316406e-07
357,5,4,5,20273.138610839844,20273.1386108398,411000149.13432527,411000149.13432348,-1.7881393432617188e-06
358,6,4,5,-26147.801116943359,-26147.801116943399,683707503.2512244,683707503.25122654,2.1457672119140625e-06
359,7,4,5,19.8687744140625,19.868774414099999,394.76819671690464,394.76819671839473,1.4900933820172213e-09
360,0,5,5,-18438.532730102539,-18438.532730102499,339979489.23906261,339979489.23906112,-1.4901161193847656e-06
361,1,5,5,-7006.5960693359375,-7006.5960693359002,49092388.478833809,49092388.478833288,-5.2154064178466797e-07
362,2,5,5,-25406.57861328125,-25406.578613281199,645494236.8328402,645494236.83283758,-2.6226043701171875e-06
363,3,5,5,6304.6649017333984,6304.6649017334003,39748799.523149006,39748799.523149028,2.2351741790771484e-08
364,4,5,5,20273.138610839844,20273.1386108398,411000149.13432527,411000149.13432348,-1.7881393432617188e-06
365,5,5,5,6304.6649017333984,6304.6649017334003,39748799.523149006,39748799.523149028,2.2351741790771484e-08
366,6,5,5,-25406.57861328125,-25406.578613281199,645494236.8328402,645494236.83283758,-2.6226043701171875e-06
367,7,5,5,-7006.5960693359375,-7006.5960693359002,49092388.478833809,49092388.478833288,-5.2154064178466797e-07
368,0,6,5,-6847.1367034912109,-6847.1367034912,46883281.036296487,46883281.036296338,-1.4901161193847656e-07
369,1,6,5,-8649.0775909423828,-8649.0775909423992,74806543.17414169,74806543.174141973,2.8312206268310547e-07
370,2,6,5,7302.2888031005859,7302.2888031005996,53323421.763888188,53323421.763888389,2.0116567611694336e-07
371,3,6,5,-25406.57861328125,-25406.578613281199,645494236.8328402,645494236.83283758,-2.6226043701171875e-06
372,4,6,5,-26147.801116943359,-26147.801116943399,683707503.2512244,683707503.25122654,2.1457672119140625e-06
373,5,6,5,-25406.57861328125,-25406.578613281199,645494236.8328402,645494236.83283758,-2.6226043701171875e-06
374,6,6,5,7302.2888031005859,7302.2888031005996,53323421.763888188,53323421.763888389,2.0116567611694336e-07
375,7,6,5,-8649.0775909423828,-8649.0775909423992,74806543.17414169,74806543.174141973,2.8312206268310547e-07
376,0,7,5,-27221.303619384766,-27221.303619384798,740999370.73873019,740999370.73873198,1.7881393432617188e-06
377,1,7,5,15474.473281860352,15474.473281860401,239459323.35100988,239459323.3510114,1.5199184417724609e-06
378,2,7,5,-8649.0775909423828,-8649.0775909423992,74806543.17414169,74806543.174141973,2.8312206268310547e-07
379,3,7,5,-7006.5960693359375,-7006.5960693359002,49092388.478833809,49092388.478833288,-5.2154064178466797e-07
380,4,7,5,19.8687744140625,19.868774414099999,394.76819671690464,394.76819671839473,1.4900933820172213e-09
381,5,7,5,-7006.5960693359375,-7006.5960693359002,49092388.478833809,49092388.478833288,-5.2154064178466797e-07
382,6,7,5,-8649.0775909423828,-8649.0775909423992,74806543.17414169,74806543.174141973,2.8312206268310547e-07
383,7,7,5,15474.473281860352,15474.473281860401,239459323.35100988,239459323.3510114,1.5199184417724609e-06
384,0,0,6,13320.186721801758,13320.1867218018,177427374.30366385,177427374.30366498,1.1324882507324219e-06
385,1,0,6,-6847.1367034912109,-6847.1367034912,46883281.036296487,46883281.036296338,-1.4901161193847656e-07
386,2,0,6,25735.988235473633,25735.9882354736,662341090.45643723,662341090.45643556,-1.6689300537109375e-06
387,3,0,6,-27221.584808349609,-27221.584808349598,741014679.47817028,741014679.47816968,-5.9604644775390625e-07
388,4,0,6,22099.200393676758,22099.200393676801,488374658.03988296,488374658.03988492,1.9669532775878906e-06
389,5,0,6,-27221.584808349609,-27221.584808349598,741014679.47817028,741014679.47816968,-5.9604644775390625e-07
390,6,0,6,25735.988235473633,25735.9882354736,662341090.45643723,662341090.45643556,-1.6689300537109375e-06
391,7,0,6,-6847.1367034912109,-6847.1367034912,46883281.036296487,46883281.036296338,-1.4901161193847656e-07
392,0,1,6,-6847.1367034912109,-6847.1367034912,46883281.036296487,46883281.036296338,-1.4901161193847656e-07
393,1,1,6,-8649.0775909423828,-8649.0775909423992,74806543.17414169,74806543.174141973,2.8312206268310547e-07
394,2,1,6,7302.2888031005859,7302.2888031005996,53323421.763888188,53323421.763888389,2.0116567611694336e-07
395,3,1,6,-25406.57861328125,-25406.578613281199,645494236.8328402,645494236.83283758,-2.6226043701171875e-06
396,4,1,6,-26147.801116943359,-26147.801116943399,683707503.2512244,683707503.25122654,2.1457672119140625e-06
397,5,1,6,-25406.57861328125,-25406.578613281199,645494236.8328402,645494236.83283758,-2.6226043701171875e-06
398,6,1,6,7302.2888031005859,7302.2888031005996,53323421.763888188,53323421.763888389,2.0116567611694336e-07
399,7,1,6,-8649.0775909423828,-8649.0775909423992,74806543.17414169,74806543.174141973,2.8312206268310547e-07
400,0,2,6,25735.988235473633,25735.9882354736,662341090.45643723,662341090.45643556,-1.6689300537109375e-06
401,1,2,6,7302.2888031005859,7302.2888031005996,53323421.763888188,53323421.763888389,2.0116567611694336e-07
402,2,2,6,-3408.0501556396484,-3408.0501556395998,11614805.863355432,11614805.8633551,-3.3155083656311035e-07
403,3,2,6,4072.9642791748047,4072.9642791748001,16589038.019433936,16589038.019433899,-3.7252902984619141e-08
404,4,2,6,-7116.3410491943359,-7116.3410491942996,50642309.928448342,50642309.928447828,-5.1409006118774414e-07
405,5,2,6,4072.9642791748047,4072.9642791748001,16589038.019433936,16589038.019433899,-3.7252902984619141e-08
406,6,2,6,-3408.0501556396484,-3408.0501556395998,11614805.863355432,11614805.8633551,-3.3155083656311035e-07
407,7,2,6,7302.2888031005859,7302.2888031005996,53323421.763888188,53323421.763888389,2.0116567611694336e-07
408,0,3,6,-27221.584808349609,-27221.584808349598,741014679.47817028,741014679.47816968,-5.9604644775390625e-07
409,1,3,6,-25406.57861328125,-25406.578613281199,645494236.8328402,645494236.83283758,-2.6226043701171875e-06
410,2,3,6,4072.9642791748047,4072.9642791748001,16589038.019433936,16589038.019433899,-3.7252902984619141e-08
411,3,3,6,31404.849853515625,31404.8498535156,986264594.32186031,986264594.32185876,-1.5497207641601562e-06
412,4,3,6,4561.9954986572266,4561.9954986572002,20811802.929768797,20811802.929768555,-2.4214386940002441e-07
413,5,3,6,31404.849853515625,31404.8498535156,986264594.32186031,986264594.32185876,-1.5497207641601562e-06
414,6,3,6,4072.9642791748047,4072.9642791748001,16589038.019433936,16589038.019433899,-3.7252902984619141e-08
415,7,3,6,-25406.57861328125,-25406.578613281199,645494236.8328402,645494236.83283758,-2.6226043701171875e-06
416,0,4,6,22099.200393676758,22099.200393676801,488374658.03988296,488374658.03988492,1.9669532775878906e-06
417,1,4,6,-26147.801116943359,-26147.801116943399,683707503.2512244,683707503.25122654,2.1457672119140625e-06
418,2,4,6,-7116.3410491943359,-7116.3410491942996,50642309.928448342,50642309.928447828,-5.1409006118774414e-07
419,3,4,6,4561.9954986572266,4561.9954986572002,20811802.929768797,20811802.929768555,-2.4214386940002441e-07
420,4,4,6,-2641.2630157470703,-2641.2630157470999,6976270.3183533084,6976270.3183534648,1.5646219253540039e-07
421,5,4,6,4561.9954986572266,4561.9954986572002,20811802.929768797,20811802.929768555,-2.4214386940002441e-07
422,6,4,6,-7116.3410491943359,-7116.3410491942996,50642309.928448342,50642309.928447828,-5.1409006118774414e-07
423,7,4,6,-26147.801116943359,-26147.801116943399,683707503.2512244,683707503.25122654,2.1457672119140625e-06
424,0,5,6,-27221.584808349609,-27221.584808349598,741014679.47817028,741014679.47816968,-5.9604644775390625e-07
425,1,5,6,-25406.57861328125,-25406.578613281199,645494236.8328402,645494236.83283758,-2.6226043701171875e-06
426,2,5,6,4072.9642791748047,4072.9642791748001,16589038.019433936,16589038.019433899,-3.7252902984619141e-08
427,3,5,6,31404.849853515625,31404.8498535156,986264594.32186031,986264594.32185876,-1.5497207641601562e-06
428,4,5,6,4561.9954986572266,4561.9954986572002,20811802.929768797,20811802.929768555,-2.4214386940002441e-07
429,5,5,6,31404.849853515625,31404.8498535156,986264594.32186031,986264594.32185876,-1.5497207641601562e-06
430,6,5,6,4072.9642791748047,4072.9642791748001,16589038.019433936,16589038.019433899,-3.7252902984619141e-08
431,7,5,6,-25406.57861328125,-25406.578613281199,645494236.8328402,645494236.83283758,-2.6226043701171875e-06
432,0,6,6,25735.988235473633,25735.9882354736,662341090.45643723,662341090.45643556,-1.6689300537109375e-06
433,1,6,6,7302.2888031005859,7302.2888031005996,53323421.763888188,53323421.763888389,2.0116567611694336e-07
434,2,6,6,-3408.0501556396484,-3408.0501556395998,11614805.863355432,11614805.8633551,-3.3155083656311035e-07
435,3,6,6,4072.9642791748047,4072.9642791748001,16589038.019433936,16589038.019433899,-3.7252902984619141e-08
436,4,6,6,-7116.3410491943359,-7116.3410491942996,50642309.928448342,50642309.928447828,-5.1409006118774414e-07
437,5,6,6,4072.9642791748047,4072.9642791748001,16589038.019433936,16589038.019433899,-3.7252902984619141e-08
438,6,6,6,-3408.0501556396484,-3408.0501556395998,11614805.863355432,11614805.8633551,-3.3155083656311035e-07
439,7,6,6,7302.2888031005859,7302.2888031005996,53323421.763888188,53323421.763888389,2.0116567611694336e-07
440,0,7,6,-6847.1367034912109,-6847.1367034912,46883281.036296487,46883281.036296338,-1.4901161193847656e-07
441,1,7,6,-8649.0775909423828,-8649.0775909423992,74806543.17414169,74806543.174141973,2.8312206268310547e-07
442,2,7,6,7302.2888031005859,7302.2888031005996,53323421.763888188,53323421.763888389,2.0116567611694336e-07
443,3,7,6,-25406.57861328125,-25406.578613281199,645494236.8328402,645494236.83283758,-2.6226043701171875e-06
444,4,7,6,-26147.801116943359,-26147.801116943399,683707503.2512244,683707503.25122654,2.1457672119140625e-06
445,5,7,6,-25406.57861328125,-25406.578613281199,645494236.8328402,645494236.83283758,-2.6226043701171875e-06
446,6,7,6,7302.2888031005859,7302.2888031005996,53323421.763888188,53323421.763888389,2.0116567611694336e-07
447,7,7,6,-8649.0775909423828,-8649.0775909423992,74806543.17414169,74806543.174141973,2.8312206268310547e-07
448,0,0,7,-24190.361221313477,-24190.361221313498,585173576.01762688,585173576.01762784,9.5367431640625e-07
449,1,0,7,-18438.532730102539,-18438.532730102499,339979489.23906261,339979489.23906112,-1.4901161193847656e-06
450,2,0,7,-27221.584808349609,-27221.584808349598,741014679.47817028,741014679.47816968,-5.9604644775390625e-07
451,3,0,7,-18705.605728149414,-18705.6057281494,349899685.65697616,349899685.65697563,-5.3644180297851562e-07
452,4,0,7,-21148.107482910156,-21148.1074829102,447242450.10872054,447242450.10872239,1.8477439880371094e-06
453,5,0,7,-18705.605728149414,-18705.6057281494,349899685.65697616,349899685.65697563,-5.3644180297851562e-07
454,6,0,7,-27221.584808349609,-27221.584808349598,741014679.47817028,741014679.47816968,-5.9604644775390625e-07
455,7,0,7,-18438.532730102539,-18438.532730102499,339979489.23906261,339979489.23906112,-1.4901161193847656e-06
456,0,1,7,-18438.532730102539,-18438.532730102499,339979489.23906261,339979489.23906112,-1.4901161193847656e-06
457,1,1,7,-7006.5960693359375,-7006.5960693359002,49092388.478833809,49092388.478833288,-5.2154064178466797e-07
458,2,1,7,-25406.57861328125,-25406.578613281199,645494236.8328402,645494236.83283758,-2.6226043701171875e-06
459,3,1,7,6304.6649017333984,6304.6649017334003,39748799.523149006,39748799.523149028,2.2351741790771484e-08
460,4,1,7,20273.138610839844,20273.1386108398,411000149.13432527,411000149.13432348,-1.7881393432617188e-06
461,5,1,7,6304.6649017333984,6304.6649017334003,39748799.523149006,39748799.523149028,2.2351741790771484e-08
462,6,1,7,-25406.57861328125,-25406.578613281199,645494236.8328402,645494236.83283758,-2.6226043701171875e-06
463,7,1,7,-7006.5960693359375,-7006.5960693359002,49092388.478833809,49092388.478833288,-5.2154064178466797e-07
464,0,2,7,-27221.584808349609,-27221.584808349598,741014679.47817028,741014679.47816968,-5.9604644775390625e-07
465,1,2,7,-25406.57861328125,-25406.578613281199,645494236.8328402,645494236.83283758,-2.6226043701171875e-06
466,2,2,7,4072.9642791748047,4072.9642791748001,16589038.019433936,16589038.019433899,-3.7252902984619141e-08
467,3,2,7,31404.849853515625,31404.8498535156,986264594.32186031,986264594.32185876,-1.5497207641601562e-06
468,4,2,7,4561.9954986572266,4561.9954986572002,20811802.929768797,20811802.929768555,-2.4214386940002441e-07
469,5,2,7,31404.849853515625,31404.8498535156,986264594.32186031,986264594.32185876,-1.5497207641601562e-06
470,6,2,7,4072.9642791748047,4072.9642791748001,16589038.019433936,16589038.019433899,-3.7252902984619141e-08
471,7,2,7,-25406.57861328125,-25406.578613281199,645494236.8328402,645494236.83283758,-2.6226043701171875e-06
472,0,3,7,-18705.605728149414,-18705.6057281494,349899685.65697616,349899685.65697563,-5.3644180297851562e-07
473,1,3,7,6304.6649017333984,6304.6649017334003,39748799.523149006,39748799.523149028,2.2351741790771484e-08
474,2,3,7,31404.849853515625,31404.8498535156,986264594.32186031,986264594.32185876,-1.5497207641601562e-06
475,3,3,7,-6068.8194274902344,-6068.8194274901998,36830569.243482895,36830569.243482478,-4.1723251342773438e-07
476,4,3,7,-19757.553680419922,-19757.5536804199,390360927.4346748,390360927.43467396,-8.3446502685546875e-07
477,5,3,7,-6068.8194274902344,-6068.8194274901998,36830569.243482895,36830569.243482478,-4.1723251342773438e-07
478,6,3,7,31404.849853515625,31404.8498535156,986264594.32186031,986264594.32185876,-1.5497207641601562e-06
479,7,3,7,6304.6649017333984,6304.6649017334003,39748799.523149006,39748799.523149028,2.2351741790771484e-08
480,0,4,7,-21148.107482910156,-21148.1074829102,447242450.10872054,447242450.10872239,1.8477439880371094e-06
481,1,4,7,20273.138610839844,20273.1386108398,411000149.13432527,411000149.13432348,-1.7881393432617188e-06
482,2,4,7,4561.9954986572266,4561.9954986572002,20811802.929768797,20811802.929768555,-2.4214386940002441e-07
483,3,4,7,-19757.553680419922,-19757.5536804199,390360927.4346748,390360927.43467396,-8.3446502685546875e-07
484,4,4,7,23305.586837768555,23305.586837768598,543150377.85277092,543150377.85277295,2.0265579223632812e-06
485,5,4,7,-19757.553680419922,-19757.5536804199,390360927.4346748,390360927.43467396,-8.3446502685546875e-07
486,6,4,7,4561.9954986572266,4561.9954986572002,20811802.929768797,20811802.929768555,-2.4214386940002441e-07
487,7,4,7,20273.138610839844,20273.1386108398,411000149.13432527,411000149.13432348,-1.7881393432617188e-06
488,0,5,7,-18705.605728149414,-18705.6057281494,349899685.65697616,349899685.65697563,-5.3644180297851562e-07
489,1,5,7,6304.6649017333984,6304.6649017334003,39748799.523149006,39748799.523149028,2.2351741790771484e-08
490,2,5,7,31404.849853515625,31404.8498535156,986264594.32186031,986264594.32185876,-1.5497207641601562e-06
491,3,5,7,-6068.8194274902344,-6068.8194274901998,36830569.243482895,36830569.243482478,-4.1723251342773438e-07
492,4,5,7,-19757.553680419922,-19757.5536804199,390360927.4346748,390360927.43467396,-8.3446502685546875e-07
493,5,5,7,-6068.8194274902344,-6068.8194274901998,36830569.243482895,36830569.243482478,-4.1723251342773438e-07
494,6,5,7,31404.849853515625,31404.8498535156,986264594.32186031,986264594.32185876,-1.5497207641601562e-06
495,7,5,7,6304.6649017333984,6304.6649017334003,39748799.523149006,39748799.523149028,2.2351741790771484e-08
496,0,6,7,-27221.584808349609,-27221.584808349598,741014679.47817028,741014679.47816968,-5.9604644775390625e-07
497,1,6,7,-25406.57861328125,-25406.578613281199,645494236.8328402,645494236.83283758,-2.6226043701171875e-06
498,2,6,7,4072.9642791748047,4072.9642791748001,16589038.019433936,16589038.019433899,-3.7252902984619141e-08
499,3,6,7,31404.849853515625,31404.8498535156,986264594.32186031,986264594.32185876,-1.5497207641601562e-06
500,4,6,7,4561.9954986572266,4561.9954986572002,20811802.929768797,20811802.929768555,-2.4214386940002441e-07
501,5,6,7,31404.849853515625,31404.8498535156,986264594.32186031,986264594.32185876,-1.5497207641601562e-06
502,6,6,7,4072.9642791748047,4072.9642791748001,16589038.019433936,16589038.019433899,-3.7252902984619141e-08
503,7,6,7,-25406.57861328125,-25406.578613281199,645494236.8328402,645494236.83283758,-2.6226043701171875e-06
504,0,7,7,-18438.532730102539,-18438.532730102499,339979489.23906261,339979489.23906112,-1.4901161193847656e-06
505,1,7,7,-7006.5960693359375,-7006.5960693359002,49092388.478833809,49092388.478833288,-5.2154064178466797e-07
506,2,7,7,-25406.57861328125,-25406.578613281199,645494236.8328402,645494236.83283758,-2.6226043701171875e-06
507,3,7,7,6304.6649017333984,6304.6649017334003,39748799.523149006,39748799.523149028,2.2351741790771484e-08
508,4,7,7,20273.138610839844,20273.1386108398,411000149.13432527,411000149.13432348,-1.7881393432617188e-06
509,5,7,7,6304.6649017333984,6304.6649017334003,39748799.523149006,39748799.523149028,2.2351741790771484e-08
510,6,7,7,-25406.57861328125,-25406.578613281199,645494236.8328402,645494236.83283758,-2.6226043701171875e-06
