site,x,y,z,psi_float,psi_prev_float,m_prev_float,psi_hex,psi_prev_hex,m_prev_hex
238,6,5,3,-25406.5786132812,12042.5787048340,370.0257263184,0x9CC16BE0,0x2F0A9426,0x01720696
239,7,5,3,-7006.5960693359,-18891.7494354248,490.1591644287,0xE4A16768,0xB6344025,0x01EA28BF
240,0,6,3,-6847.1367034912,11292.8659210205,-470.1373291016,0xE540DD01,0x2C1CDDAD,0xFE29DCD8
241,1,6,3,-8649.0775909424,-30626.5810394287,632.0557403564,0xDE36EC23,0x885D6B41,0x02780E45
242,2,6,3,7302.2888031006,624.9462890625,429.1285858154,0x1C8649EF,0x0270F240,0x01AD20EB
243,3,6,3,-25406.5786132812,12042.5787048340,370.0257263184,0x9CC16BE0,0x2F0A9426,0x01720696
244,4,6,3,-26147.8011169434,5991.6965789795,-651.3085327148,0x99DC32EA,0x1767B253,0xFD74B104
245,5,6,3,-25406.5786132812,12042.5787048340,370.0257263184,0x9CC16BE0,0x2F0A9426,0x01720696
246,6,6,3,7302.2888031006,624.9462890625,429.1285858154,0x1C8649EF,0x0270F240,0x01AD20EB
247,7,6,3,-8649.0775909424,-30626.5810394287,632.0557403564,0xDE36EC23,0x885D6B41,0x02780E45
248,0,7,3,-27221.3036193848,-18255.0603027344,-355.6179199219,0x95AAB246,0xB8B0F090,0xFE9C61D0
249,1,7,3,15474.4732818604,1780.0952911377,-444.5383300781,0x3C727929,0x06F41865,0xFE437630
250,2,7,3,-8649.0775909424,-30626.5810394287,632.0557403564,0xDE36EC23,0x885D6B41,0x02780E45
251,3,7,3,-7006.5960693359,-18891.7494354248,490.1591644287,0xE4A16768,0xB6344025,0x01EA28BF
252,4,7,3,19.8687744141,-28445.7638702393,-947.9286804199,0x0013DE68,0x90E23C73,0xFC4C1242
253,5,7,3,-7006.5960693359,-18891.7494354248,490.1591644287,0xE4A16768,0xB6344025,0x01EA28BF
254,6,7,3,-8649.0775909424,-30626.5810394287,632.0557403564,0xDE36EC23,0x885D6B41,0x02780E45
255,7,7,3,15474.4732818604,1780.0952911377,-444.5383300781,0x3C727929,0x06F41865,0xFE437630
256,0,0,4,12115.1791381836,13560.0144348145,116.0840148926,0x2F532DDC,0x34F803B2,0x00741582
257,1,0,4,25669.6535949707,2937.8233489990,-305.3833160400,0x6445A752,0x0B79D2C7,0xFECE9DDF
258,2,0,4,13320.1867218018,32271.1428222656,-910.2505340576,0x34082FCD,0x7E0F2490,0xFC71BFDD
259,3,0,4,-24190.3612213135,-29425.6768646240,859.5200347900,0xA181A387,0x8D0E52B9,0x035B8521
260,4,0,4,-10898.8291168213,-12904.9864044189,-459.2678985596,0xD56D2BBF,0xCD97037B,0xFE34BB6B
261,5,0,4,-24190.3612213135,-29425.6768646240,859.5200347900,0xA181A387,0x8D0E52B9,0x035B8521
262,6,0,4,13320.1867218018,32271.1428222656,-910.2505340576,0x34082FCD,0x7E0F2490,0xFC71BFDD
263,7,0,4,25669.6535949707,2937.8233489990,-305.3833160400,0x6445A752,0x0B79D2C7,0xFECE9DDF
264,0,1,4,25669.6535949707,2937.8233489990,-305.3833160400,0x6445A752,0x0B79D2C7,0xFECE9DDF
265,1,1,4,-27221.3036193848,-18255.0603027344,-355.6179199219,0x95AAB246,0xB8B0F090,0xFE9C61D0
266,2,1,4,-6847.1367034912,11292.8659210205,-470.1373291016,0xE540DD01,0x2C1CDDAD,0xFE29DCD8
267,3,1,4,-18438.5327301025,28550.2947082520,83.6495361328,0xB7F9779F,0x6F864B72,0x0053A648
268,4,1,4,-32359.9474792480,-14925.1308441162,-425.1144561768,0x81980D72,0xC5B2DE81,0xFE56E2B3
269,5,1,4,-18438.5327301025,28550.2947082520,83.6495361328,0xB7F9779F,0x6F864B72,0x0053A648
270,6,1,4,-6847.1367034912,11292.8659210205,-470.1373291016,0xE540DD01,0x2C1CDDAD,0xFE29DCD8
271,7,1,4,-27221.3036193848,-18255.0603027344,-355.6179199219,0x95AAB246,0xB8B0F090,0xFE9C61D0
272,0,2,4,13320.1867218018,32271.1428222656,-910.2505340576,0x34082FCD,0x7E0F2490,0xFC71BFDD
273,1,2,4,-6847.1367034912,11292.8659210205,-470.1373291016,0xE540DD01,0x2C1CDDAD,0xFE29DCD8
274,2,2,4,25735.9882354736,30040.4225158691,-275.7010040283,0x6487FCFD,0x75586C2A,0xFEEC4C8B
275,3,2,4,-27221.5848083496,18428.7804718018,-256.9486999512,0x95AA6A4A,0x47FCC7CD,0xFEFF0D22
276,4,2,4,22099.2003936768,-30621.8848571777,-911.4855041504,0x5653334D,0x88621D7A,0xFC7083B6
277,5,2,4,-27221.5848083496,18428.7804718018,-256.9486999512,0x95AA6A4A,0x47FCC7CD,0xFEFF0D22
278,6,2,4,25735.9882354736,30040.4225158691,-275.7010040283,0x6487FCFD,0x75586C2A,0xFEEC4C8B
279,7,2,4,-6847.1367034912,11292.8659210205,-470.1373291016,0xE540DD01,0x2C1CDDAD,0xFE29DCD8
280,0,3,4,-24190.3612213135,-29425.6768646240,859.5200347900,0xA181A387,0x8D0E52B9,0x035B8521
281,1,3,4,-18438.5327301025,28550.2947082520,83.6495361328,0xB7F9779F,0x6F864B72,0x0053A648
282,2,3,4,-27221.5848083496,18428.7804718018,-256.9486999512,0x95AA6A4A,0x47FCC7CD,0xFEFF0D22
283,3,3,4,-18705.6057281494,7570.7846374512,-654.1807098389,0xB6EE64EF,0x1D92C8DE,0xFD71D1BD
284,4,3,4,-21148.1074829102,-26830.0464630127,-737.5690612793,0xAD63E47C,0x9731F41B,0xFD1E6E52
285,5,3,4,-18705.6057281494,7570.7846374512,-654.1807098389,0xB6EE64EF,0x1D92C8DE,0xFD71D1BD
286,6,3,4,-27221.5848083496,18428.7804718018,-256.9486999512,0x95AA6A4A,0x47FCC7CD,0xFEFF0D22
287,7,3,4,-18438.5327301025,28550.2947082520,83.6495361328,0xB7F9779F,0x6F864B72,0x0053A648
288,0,4,4,-10898.8291168213,-12904.9864044189,-459.2678985596,0xD56D2BBF,0xCD97037B,0xFE34BB6B
289,1,4,4,-32359.9474792480,-14925.1308441162,-425.1144561768,0x81980D72,0xC5B2DE81,0xFE56E2B3
290,2,4,4,22099.2003936768,-30621.8848571777,-911.4855041504,0x5653334D,0x88621D7A,0xFC7083B6
291,3,4,4,-21148.1074829102,-26830.0464630127,-737.5690612793,0xAD63E47C,0x9731F41B,0xFD1E6E52
292,4,4,4,-16972.1683959961,27804.8385162354,113.2737426758,0xBDB3D4E4,0x6C9CD6A9,0x00714614
293,5,4,4,-21148.1074829102,-26830.0464630127,-737.5690612793,0xAD63E47C,0x9731F41B,0xFD1E6E52
294,6,4,4,22099.2003936768,-30621.8848571777,-911.4855041504,0x5653334D,0x88621D7A,0xFC7083B6
295,7,4,4,-32359.9474792480,-14925.1308441162,-425.1144561768,0x81980D72,0xC5B2DE81,0xFE56E2B3
296,0,5,4,-24190.3612213135,-29425.6768646240,859.5200347900,0xA181A387,0x8D0E52B9,0x035B8521
297,1,5,4,-18438.5327301025,28550.2947082520,83.6495361328,0xB7F9779F,0x6F864B72,0x0053A648
298,2,5,4,-27221.5848083496,18428.7804718018,-256.9486999512,0x95AA6A4A,0x47FCC7CD,0xFEFF0D22
299,3,5,4,-18705.6057281494,7570.7846374512,-654.1807098389,0xB6EE64EF,0x1D92C8DE,0xFD71D1BD
300,4,5,4,-21148.1074829102,-26830.0464630127,-737.5690612793,0xAD63E47C,0x9731F41B,0xFD1E6E52
301,5,5,4,-18705.6057281494,7570.7846374512,-654.1807098389,0xB6EE64EF,0x1D92C8DE,0xFD71D1BD
302,6,5,4,-27221.5848083496,18428.7804718018,-256.9486999512,0x95AA6A4A,0x47FCC7CD,0xFEFF0D22
303,7,5,4,-18438.5327301025,28550.2947082520,83.6495361328,0xB7F9779F,0x6F864B72,0x0053A648
304,0,6,4,13320.1867218018,32271.1428222656,-910.2505340576,0x34082FCD,0x7E0F2490,0xFC71BFDD
305,1,6,4,-6847.1367034912,11292.8659210205,-470.1373291016,0xE540DD01,0x2C1CDDAD,0xFE29DCD8
306,2,6,4,25735.9882354736,30040.4225158691,-275.7010040283,0x6487FCFD,0x75586C2A,0xFEEC4C8B
307,3,6,4,-27221.5848083496,18428.7804718018,-256.9486999512,0x95AA6A4A,0x47FCC7CD,0xFEFF0D22
308,4,6,4,22099.2003936768,-30621.8848571777,-911.4855041504,0x5653334D,0x88621D7A,0xFC7083B6
309,5,6,4,-27221.5848083496,18428.7804718018,-256.9486999512,0x95AA6A4A,0x47FCC7CD,0xFEFF0D22
310,6,6,4,25735.9882354736,30040.4225158691,-275.7010040283,0x6487FCFD,0x75586C2A,0xFEEC4C8B
311,7,6,4,-6847.1367034912,11292.8659210205,-470.1373291016,0xE540DD01,0x2C1CDDAD,0xFE29DCD8
312,0,7,4,25669.6535949707,2937.8233489990,-305.3833160400,0x6445A752,0x0B79D2C7,0xFECE9DDF
313,1,7,4,-27221.3036193848,-18255.0603027344,-355.6179199219,0x95AAB246,0xB8B0F090,0xFE9C61D0
314,2,7,4,-6847.1367034912,11292.8659210205,-470.1373291016,0xE540DD01,0x2C1CDDAD,0xFE29DCD8
315,3,7,4,-18438.5327301025,28550.2947082520,83.6495361328,0xB7F9779F,0x6F864B72,0x0053A648
316,4,7,4,-32359.9474792480,-14925.1308441162,-425.1144561768,0x81980D72,0xC5B2DE81,0xFE56E2B3
317,5,7,4,-18438.5327301025,28550.2947082520,83.6495361328,0xB7F9779F,0x6F864B72,0x0053A648
318,6,7,4,-6847.1367034912,11292.8659210205,-470.1373291016,0xE540DD01,0x2C1CDDAD,0xFE29DCD8
319,7,7,4,-27221.3036193848,-18255.0603027344,-355.6179199219,0x95AAB246,0xB8B0F090,0xFE9C61D0
320,0,0,5,25669.6535949707,2937.8233489990,-305.3833160400,0x6445A752,0x0B79D2C7,0xFECE9DDF
321,1,0,5,-27221.3036193848,-18255.0603027344,-355.6179199219,0x95AAB246,0xB8B0F090,0xFE9C61D0
322,2,0,5,-6847.1367034912,11292.8659210205,-470.1373291016,0xE540DD01,0x2C1CDDAD,0xFE29DCD8
323,3,0,5,-18438.5327301025,28550.2947082520,83.6495361328,0xB7F9779F,0x6F864B72,0x0053A648
324,4,0,5,-32359.9474792480,-14925.1308441162,-425.1144561768,0x81980D72,0xC5B2DE81,0xFE56E2B3
325,5,0,5,-18438.5327301025,28550.2947082520,83.6495361328,0xB7F9779F,0x6F864B72,0x0053A648
326,6,0,5,-6847.1367034912,11292.8659210205,-470.1373291016,0xE540DD01,0x2C1CDDAD,0xFE29DCD8
327,7,0,5,-27221.3036193848,-18255.0603027344,-355.6179199219,0x95AAB246,0xB8B0F090,0xFE9C61D0
328,0,1,5,-27221.3036193848,-18255.0603027344,-355.6179199219,0x95AAB246,0xB8B0F090,0xFE9C61D0
329,1,1,5,15474.4732818604,1780.0952911377,-444.5383300781,0x3C727929,0x06F41865,0xFE437630
330,2,1,5,-8649.0775909424,-30626.5810394287,632.0557403564,0xDE36EC23,0x885D6B41,0x02780E45
331,3,1,5,-7006.5960693359,-18891.7494354248,490.1591644287,0xE4A16768,0xB6344025,0x01EA28BF
332,4,1,5,19.8687744141,-28445.7638702393,-947.9286804199,0x0013DE68,0x90E23C73,0xFC4C1242
333,5,1,5,-7006.5960693359,-18891.7494354248,490.1591644287,0xE4A16768,0xB6344025,0x01EA28BF
334,6,1,5,-8649.0775909424,-30626.5810394287,632.0557403564,0xDE36EC23,0x885D6B41,0x02780E45
335,7,1,5,15474.4732818604,1780.0952911377,-444.5383300781,0x3C727929,0x06F41865,0xFE437630
336,0,2,5,-6847.1367034912,11292.8659210205,-470.1373291016,0xE540DD01,0x2C1CDDAD,0xFE29DCD8
337,1,2,5,-8649.0775909424,-30626.5810394287,632.0557403564,0xDE36EC23,0x885D6B41,0x02780E45
338,2,2,5,7302.2888031006,624.9462890625,429.1285858154,0x1C8649EF,0x0270F240,0x01AD20EB
339,3,2,5,-25406.5786132812,12042.5787048340,370.0257263184,0x9CC16BE0,0x2F0A9426,0x01720696
340,4,2,5,-26147.8011169434,5991.6965789795,-651.3085327148,0x99DC32EA,0x1767B253,0xFD74B104
341,5,2,5,-25406.5786132812,12042.5787048340,370.0257263184,0x9CC16BE0,0x2F0A9426,0x01720696
342,6,2,5,7302.2888031006,624.9462890625,429.1285858154,0x1C8649EF,0x0270F240,0x01AD20EB
343,7,2,5,-8649.0775909424,-30626.5810394287,632.0557403564,0xDE36EC23,0x885D6B41,0x02780E45
344,0,3,5,-18438.5327301025,28550.2947082520,83.6495361328,0xB7F9779F,0x6F864B72,0x0053A648
345,1,3,5,-7006.5960693359,-18891.7494354248,490.1591644287,0xE4A16768,0xB6344025,0x01EA28BF
346,2,3,5,-25406.5786132812,12042.5787048340,370.0257263184,0x9CC16BE0,0x2F0A9426,0x01720696
347,3,3,5,6304.6649017334,25854.7727050781,-1088.2060852051,0x18A0AA37,0x64FEC5D0,0xFBBFCB3E
348,4,3,5,20273.1386108398,-16678.6025085449,835.7347869873,0x4F31237C,0xBED965C2,0x0343BC1B
349,5,3,5,6304.6649017334,25854.7727050781,-1088.2060852051,0x18A0AA37,0x64FEC5D0,0xFBBFCB3E
350,6,3,5,-25406.5786132812,12042.5787048340,370.0257263184,0x9CC16BE0,0x2F0A9426,0x01720696
351,7,3,5,-7006.5960693359,-18891.7494354248,490.1591644287,0xE4A16768,0xB6344025,0x01EA28BF
352,0,4,5,-32359.9474792480,-14925.1308441162,-425.1144561768,0x81980D72,0xC5B2DE81,0xFE56E2B3
353,1,4,5,19.8687744141,-28445.7638702393,-947.9286804199,0x0013DE68,0x90E23C73,0xFC4C1242
354,2,4,5,-26147.8011169434,5991.6965789795,-651.3085327148,0x99DC32EA,0x1767B253,0xFD74B104
355,3,4,5,20273.1386108398,-16678.6025085449,835.7347869873,0x4F31237C,0xBED965C2,0x0343BC1B
356,4,4,5,12759.9014587402,20904.3300323486,115.2502593994,0x31D7E6C6,0x51A8547D,0x00734011
357,5,4,5,20273.1386108398,-16678.6025085449,835.7347869873,0x4F31237C,0xBED965C2,0x0343BC1B
358,6,4,5,-26147.8011169434,5991.6965789795,-651.3085327148,0x99DC32EA,0x1767B253,0xFD74B104
359,7,4,5,19.8687744141,-28445.7638702393,-947.9286804199,0x0013DE68,0x90E23C73,0xFC4C1242
360,0,5,5,-18438.5327301025,28550.2947082520,83.6495361328,0xB7F9779F,0x6F864B72,0x0053A648
361,1,5,5,-7006.5960693359,-18891.7494354248,490.1591644287,0xE4A16768,0xB6344025,0x01EA28BF
362,2,5,5,-25406.5786132812,12042.5787048340,370.0257263184,0x9CC16BE0,0x2F0A9426,0x01720696
363,3,5,5,6304.6649017334,25854.7727050781,-1088.2060852051,0x18A0AA37,0x64FEC5D0,0xFBBFCB3E
364,4,5,5,20273.1386108398,-16678.6025085449,835.7347869873,0x4F31237C,0xBED965C2,0x0343BC1B
365,5,5,5,6304.6649017334,25854.7727050781,-1088.2060852051,0x18A0AA37,0x64FEC5D0,0xFBBFCB3E
366,6,5,5,-25406.5786132812,12042.5787048340,370.0257263184,0x9CC16BE0,0x2F0A9426,0x01720696
367,7,5,5,-7006.5960693359,-18891.7494354248,490.1591644287,0xE4A16768,0xB6344025,0x01EA28BF
368,0,6,5,-6847.1367034912,11292.8659210205,-470.1373291016,0xE540DD01,0x2C1CDDAD,0xFE29DCD8
369,1,6,5,-8649.0775909424,-30626.5810394287,632.0557403564,0xDE36EC23,0x885D6B41,0x02780E45
370,2,6,5,7302.2888031006,624.9462890625,429.1285858154,0x1C8649EF,0x0270F240,0x01AD20EB
371,3,6,5,-25406.5786132812,12042.5787048340,370.0257263184,0x9CC16BE0,0x2F0A9426,0x01720696
372,4,6,5,-26147.8011169434,5991.6965789795,-651.3085327148,0x99DC32EA,0x1767B253,0xFD74B104
373,5,6,5,-25406.5786132812,12042.5787048340,370.0257263184,0x9CC16BE0,0x2F0A9426,0x01720696
374,6,6,5,7302.2888031006,624.9462890625,429.1285858154,0x1C8649EF,0x0270F240,0x01AD20EB
375,7,6,5,-8649.0775909424,-30626.5810394287,632.0557403564,0xDE36EC23,0x885D6B41,0x02780E45
376,0,7,5,-27221.3036193848,-18255.0603027344,-355.6179199219,0x95AAB246,0xB8B0F090,0xFE9C61D0
377,1,7,5,15474.4732818604,1780.0952911377,-444.5383300781,0x3C727929,0x06F41865,0xFE437630
378,2,7,5,-8649.0775909424,-30626.5810394287,632.0557403564,0xDE36EC23,0x885D6B41,0x02780E45
379,3,7,5,-7006.5960693359,-18891.7494354248,490.1591644287,0xE4A16768,0xB6344025,0x01EA28BF
380,4,7,5,19.8687744141,-28445.7638702393,-947.9286804199,0x0013DE68,0x90E23C73,0xFC4C1242
381,5,7,5,-7006.5960693359,-18891.7494354248,490.1591644287,0xE4A16768,0xB6344025,0x01EA28BF
382,6,7,5,-8649.0775909424,-30626.5810394287,632.0557403564,0xDE36EC23,0x885D6B41,0x02780E45
383,7,7,5,15474.4732818604,1780.0952911377,-444.5383300781,0x3C727929,0x06F41865,0xFE437630
384,0,0,6,13320.1867218018,32271.1428222656,-910.2505340576,0x34082FCD,0x7E0F2490,0xFC71BFDD
385,1,0,6,-6847.1367034912,11292.8659210205,-470.1373291016,0xE540DD01,0x2C1CDDAD,0xFE29DCD8
386,2,0,6,25735.9882354736,30040.4225158691,-275.7010040283,0x6487FCFD,0x75586C2A,0xFEEC4C8B
387,3,0,6,-27221.5848083496,18428.7804718018,-256.9486999512,0x95AA6A4A,0x47FCC7CD,0xFEFF0D22
388,4,0,6,22099.2003936768,-30621.8848571777,-911.4855041504,0x5653334D,0x88621D7A,0xFC7083B6
389,5,0,6,-27221.5848083496,18428.7804718018,-256.9486999512,0x95AA6A4A,0x47FCC7CD,0xFEFF0D22
390,6,0,6,25735.9882354736,30040.4225158691,-275.7010040283,0x6487FCFD,0x75586C2A,0xFEEC4C8B
391,7,0,6,-6847.1367034912,11292.8659210205,-470.1373291016,0xE540DD01,0x2C1CDDAD,0xFE29DCD8
392,0,1,6,-6847.1367034912,11292.8659210205,-470.1373291016,0xE540DD01,0x2C1CDDAD,0xFE29DCD8
393,1,1,6,-8649.0775909424,-30626.5810394287,632.0557403564,0xDE36EC23,0x885D6B41,0x02780E45
394,2,1,6,7302.2888031006,624.9462890625,429.1285858154,0x1C8649EF,0x0270F240,0x01AD20EB
395,3,1,6,-25406.5786132812,12042.5787048340,370.0257263184,0x9CC16BE0,0x2F0A9426,0x01720696
396,4,1,6,-26147.8011169434,5991.6965789795,-651.3085327148,0x99DC32EA,0x1767B253,0xFD74B104
397,5,1,6,-25406.5786132812,12042.5787048340,370.0257263184,0x9CC16BE0,0x2F0A9426,0x01720696
398,6,1,6,7302.2888031006,624.9462890625,429.1285858154,0x1C8649EF,0x0270F240,0x01AD20EB
399,7,1,6,-8649.0775909424,-30626.5810394287,632.0557403564,0xDE36EC23,0x885D6B41,0x02780E45
400,0,2,6,25735.9882354736,30040.4225158691,-275.7010040283,0x6487FCFD,0x75586C2A,0xFEEC4C8B
401,1,2,6,7302.2888031006,624.9462890625,429.1285858154,0x1C8649EF,0x0270F240,0x01AD20EB
402,2,2,6,-3408.0501556396,-6280.9331970215,-994.2949676514,0xF2AFF329,0xE777111A,0xFC1DB47D
403,3,2,6,4072.9642791748,-3616.6275939941,6.5234527588,0x0FE8F6DB,0xF1DF5F56,0x00068601
404,4,2,6,-7116.3410491943,12002.7817535400,358.5585632324,0xE433A8B1,0x2EE2C821,0x01668EFE
405,5,2,6,4072.9642791748,-3616.6275939941,6.5234527588,0x0FE8F6DB,0xF1DF5F56,0x00068601
406,6,2,6,-3408.0501556396,-6280.9331970215,-994.2949676514,0xF2AFF329,0xE777111A,0xFC1DB47D
407,7,2,6,7302.2888031006,624.9462890625,429.1285858154,0x1C8649EF,0x0270F240,0x01AD20EB
408,0,3,6,-27221.5848083496,18428.7804718018,-256.9486999512,0x95AA6A4A,0x47FCC7CD,0xFEFF0D22
409,1,3,6,-25406.5786132812,12042.5787048340,370.0257263184,0x9CC16BE0,0x2F0A9426,0x01720696
410,2,3,6,4072.9642791748,-3616.6275939941,6.5234527588,0x0FE8F6DB,0xF1DF5F56,0x00068601
411,3,3,6,31404.8498535156,-30569.9408111572,1223.9432830811,0x7AACD990,0x88960F27,0x04C7F17B
412,4,3,6,4561.9954986572,-8384.2377624512,466.3884735107,0x11D1FED9,0xDF3FC322,0x01D26373
413,5,3,6,31404.8498535156,-30569.9408111572,1223.9432830811,0x7AACD990,0x88960F27,0x04C7F17B
414,6,3,6,4072.9642791748,-3616.6275939941,6.5234527588,0x0FE8F6DB,0xF1DF5F56,0x00068601
415,7,3,6,-25406.5786132812,12042.5787048340,370.0257263184,0x9CC16BE0,0x2F0A9426,0x01720696
416,0,4,6,22099.2003936768,-30621.8848571777,-911.4855041504,0x5653334D,0x88621D7A,0xFC7083B6
417,1,4,6,-26147.8011169434,5991.6965789795,-651.3085327148,0x99DC32EA,0x1767B253,0xFD74B104
418,2,4,6,-7116.3410491943,12002.7817535400,358.5585632324,0xE433A8B1,0x2EE2C821,0x01668EFE
419,3,4,6,4561.9954986572,-8384.2377624512,466.3884735107,0x11D1FED9,0xDF3FC322,0x01D26373
420,4,4,6,-2641.2630157471,30673.9158630371,-849.9931182861,0xF5AEBCAB,0x77D1EA76,0xFCAE01C3
421,5,4,6,4561.9954986572,-8384.2377624512,466.3884735107,0x11D1FED9,0xDF3FC322,0x01D26373
422,6,4,6,-7116.3410491943,12002.7817535400,358.5585632324,0xE433A8B1,0x2EE2C821,0x01668EFE
423,7,4,6,-26147.8011169434,5991.6965789795,-651.3085327148,0x99DC32EA,0x1767B253,0xFD74B104
424,0,5,6,-27221.5848083496,18428.7804718018,-256.9486999512,0x95AA6A4A,0x47FCC7CD,0xFEFF0D22
425,1,5,6,-25406.5786132812,12042.5787048340,370.0257263184,0x9CC16BE0,0x2F0A9426,0x01720696
426,2,5,6,4072.9642791748,-3616.6275939941,6.5234527588,0x0FE8F6DB,0xF1DF5F56,0x00068601
427,3,5,6,31404.8498535156,-30569.9408111572,1223.9432830811,0x7AACD990,0x88960F27,0x04C7F17B
428,4,5,6,4561.9954986572,-8384.2377624512,466.3884735107,0x11D1FED9,0xDF3FC322,0x01D26373
429,5,5,6,31404.8498535156,-30569.9408111572,1223.9432830811,0x7AACD990,0x88960F27,0x04C7F17B
430,6,5,6,4072.9642791748,-3616.6275939941,6.5234527588,0x0FE8F6DB,0xF1DF5F56,0x00068601
431,7,5,6,-25406.5786132812,12042.5787048340,370.0257263184,0x9CC16BE0,0x2F0A9426,0x01720696
432,0,6,6,25735.9882354736,30040.4225158691,-275.7010040283,0x6487FCFD,0x75586C2A,0xFEEC4C8B
433,1,6,6,7302.2888031006,624.9462890625,429.1285858154,0x1C8649EF,0x0270F240,0x01AD20EB
434,2,6,6,-3408.0501556396,-6280.9331970215,-994.2949676514,0xF2AFF329,0xE777111A,0xFC1DB47D
435,3,6,6,4072.9642791748,-3616.6275939941,6.5234527588,0x0FE8F6DB,0xF1DF5F56,0x00068601
436,4,6,6,-7116.3410491943,12002.7817535400,358.5585632324,0xE433A8B1,0x2EE2C821,0x01668EFE
437,5,6,6,4072.9642791748,-3616.6275939941,6.5234527588,0x0FE8F6DB,0xF1DF5F56,0x00068601
438,6,6,6,-3408.0501556396,-6280.9331970215,-994.2949676514,0xF2AFF329,0xE777111A,0xFC1DB47D
439,7,6,6,7302.2888031006,624.9462890625,429.1285858154,0x1C8649EF,0x0270F240,0x01AD20EB
440,0,7,6,-6847.1367034912,11292.8659210205,-470.1373291016,0xE540DD01,0x2C1CDDAD,0xFE29DCD8
441,1,7,6,-8649.0775909424,-30626.5810394287,632.0557403564,0xDE36EC23,0x885D6B41,0x02780E45
442,2,7,6,7302.2888031006,624.9462890625,429.1285858154,0x1C8649EF,0x0270F240,0x01AD20EB
443,3,7,6,-25406.5786132812,12042.5787048340,370.0257263184,0x9CC16BE0,0x2F0A9426,0x01720696
444,4,7,6,-26147.8011169434,5991.6965789795,-651.3085327148,0x99DC32EA,0x1767B253,0xFD74B104
445,5,7,6,-25406.5786132812,12042.5787048340,370.0257263184,0x9CC16BE0,0x2F0A9426,0x01720696
446,6,7,6,7302.2888031006,624.9462890625,429.1285858154,0x1C8649EF,0x0270F240,0x01AD20EB
447,7,7,6,-8649.0775909424,-30626.5810394287,632.0557403564,0xDE36EC23,0x885D6B41,0x02780E45
448,0,0,7,-24190.3612213135,-29425.6768646240,859.5200347900,0xA181A387,0x8D0E52B9,0x035B8521
449,1,0,7,-18438.5327301025,28550.2947082520,83.6495361328,0xB7F9779F,0x6F864B72,0x0053A648
450,2,0,7,-27221.5848083496,18428.7804718018,-256.9486999512,0x95AA6A4A,0x47FCC7CD,0xFEFF0D22
451,3,0,7,-18705.6057281494,7570.7846374512,-654.1807098389,0xB6EE64EF,0x1D92C8DE,0xFD71D1BD
452,4,0,7,-21148.1074829102,-26830.0464630127,-737.5690612793,0xAD63E47C,0x9731F41B,0xFD1E6E52
453,5,0,7,-18705.6057281494,7570.7846374512,-654.1807098389,0xB6EE64EF,0x1D92C8DE,0xFD71D1BD
454,6,0,7,-27221.5848083496,18428.7804718018,-256.9486999512,0x95AA6A4A,0x47FCC7CD,0xFEFF0D22
455,7,0,7,-18438.5327301025,28550.2947082520,83.6495361328,0xB7F9779F,0x6F864B72,0x0053A648
456,0,1,7,-18438.5327301025,28550.2947082520,83.6495361328,0xB7F9779F,0x6F864B72,0x0053A648
457,1,1,7,-7006.5960693359,-18891.7494354248,490.1591644287,0xE4A16768,0xB6344025,0x01EA28BF
458,2,1,7,-25406.5786132812,12042.5787048340,370.0257263184,0x9CC16BE0,0x2F0A9426,0x01720696
459,3,1,7,6304.6649017334,25854.7727050781,-1088.2060852051,0x18A0AA37,0x64FEC5D0,0xFBBFCB3E
460,4,1,7,20273.1386108398,-16678.6025085449,835.7347869873,0x4F31237C,0xBED965C2,0x0343BC1B
461,5,1,7,6304.6649017334,25854.7727050781,-1088.2060852051,0x18A0AA37,0x64FEC5D0,0xFBBFCB3E
462,6,1,7,-25406.5786132812,12042.5787048340,370.0257263184,0x9CC16BE0,0x2F0A9426,0x01720696
463,7,1,7,-7006.5960693359,-18891.7494354248,490.1591644287,0xE4A16768,0xB6344025,0x01EA28BF
464,0,2,7,-27221.5848083496,18428.7804718018,-256.9486999512,0x95AA6A4A,0x47FCC7CD,0xFEFF0D22
465,1,2,7,-25406.5786132812,12042.5787048340,370.0257263184,0x9CC16BE0,0x2F0A9426,0x01720696
466,2,2,7,4072.9642791748,-3616.6275939941,6.5234527588,0x0FE8F6DB,0xF1DF5F56,0x00068601
467,3,2,7,31404.8498535156,-30569.9408111572,1223.9432830811,0x7AACD990,0x88960F27,0x04C7F17B
468,4,2,7,4561.9954986572,-8384.2377624512,466.3884735107,0x11D1FED9,0xDF3FC322,0x01D26373
469,5,2,7,31404.8498535156,-30569.9408111572,1223.9432830811,0x7AACD990,0x88960F27,0x04C7F17B
470,6,2,7,4072.9642791748,-3616.6275939941,6.5234527588,0x0FE8F6DB,0xF1DF5F56,0x00068601
471,7,2,7,-25406.5786132812,12042.5787048340,370.0257263184,0x9CC16BE0,0x2F0A9426,0x01720696
472,0,3,7,-18705.6057281494,7570.7846374512,-654.1807098389,0xB6EE64EF,0x1D92C8DE,0xFD71D1BD
473,1,3,7,6304.6649017334,25854.7727050781,-1088.2060852051,0x18A0AA37,0x64FEC5D0,0xFBBFCB3E
474,2,3,7,31404.8498535156,-30569.9408111572,1223.9432830811,0x7AACD990,0x88960F27,0x04C7F17B
475,3,3,7,-6068.8194274902,-28922.1354675293,622.6231384277,0xE84B2E3A,0x8F05DD52,0x026E9F86
