site,x,y,z,psi_float,psi_prev_float,m_prev_float,psi_hex,psi_prev_hex,m_prev_hex
475,3,3,7,-1161.4639434814,29611.5143737793,-257.6389923096,0xFB76893B,0x73AB83AE,0xFEFE5C6B
476,4,3,7,25796.0255279541,-10895.5679626465,-266.5155334473,0x64C40689,0xD5706E9A,0xFEF57C06
477,5,3,7,11493.8192596436,-17248.7774810791,-1193.4333801270,0x2CE5D1BB,0xBC9F38F7,0xFB56910E
478,6,3,7,15424.4143829346,17906.5021667480,678.9822235107,0x3C406A15,0x45F2808E,0x02A6FB73
479,7,3,7,-5469.4891510010,21822.1808624268,-155.7924652100,0xEAA282C7,0x553E2E4D,0xFF643521
480,0,4,7,-31162.7413940430,-7950.4867401123,74.7621917725,0x86454234,0xE0F18365,0x004AC31F
481,1,4,7,10587.8059692383,19788.7459869385,391.6364440918,0x295BCE54,0x4D4CBEF9,0x0187A2EE
482,2,4,7,-10698.6071929932,14093.3769378662,-307.4872436523,0xD635648F,0x370D607F,0xFECC8344
483,3,4,7,12720.4023437500,-18790.9579315186,877.4727172852,0x31B06700,0xB6990AC5,0x036D7904
484,4,4,7,-3724.7819213867,13045.8608703613,-456.2042999268,0xF17337D4,0x32F5DC62,0xFE37CBB3
485,5,4,7,-3132.5094757080,23264.3017272949,464.5421905518,0xF3C37D93,0x5AE04D3E,0x01D08ACD
486,6,4,7,-24174.8592834473,-1825.2799224854,676.2761230469,0xA1912406,0xF8DEB857,0x02A446B0
487,7,4,7,25625.6000213623,381.8735046387,692.0490570068,0x6419999B,0x017DDF9E,0x02B40C8F
488,0,5,7,31687.3042449951,18355.8435363770,-467.4942474365,0x7BC74DE3,0x47B3D7F2,0xFE2C8179
489,1,5,7,-23891.0984649658,24199.0852661133,826.6341094971,0xA2ACE6CB,0x5E8715D4,0x033AA255
490,2,5,7,-12886.4397125244,31330.0087738037,843.2661895752,0xCDA98F6F,0x7A62023F,0x034B4425
491,3,5,7,6317.4358825684,-7512.6584625244,-587.5634613037,0x18AD6F96,0xE2A7576F,0xFDB46FC1
492,4,5,7,-25050.0704650879,-15044.6494903564,69.4243316650,0x9E25EDF6,0xC53B59BB,0x00456CA1
493,5,5,7,8490.2819213867,18923.7625122070,90.7673645020,0x212A482C,0x49EBC334,0x005AC472
494,6,5,7,-25680.5244140625,-16405.5861511230,-241.3125152588,0x9BAF79C0,0xBFEA69F2,0xFF0EAFFF
495,7,5,7,11265.9933776855,22389.9420166016,276.0193023682,0x2C01FE4E,0x5775F128,0x011404F1
496,0,6,7,-21036.4678497314,8575.8864135742,-6.6193847656,0xADD3883B,0x217FE2EC,0xFFF96170
497,1,6,7,-26677.4881896973,15443.1023559570,-785.2152404785,0x97CA8306,0x3C531A34,0xFCEEC8E6
498,2,6,7,6025.7235107422,-11118.9682312012,-628.4790954590,0x1789B938,0xD4910822,0xFD8B855A
499,3,6,7,0.3344573975,17806.6226348877,114.3115234375,0x0000559F,0x458E9F65,0x00724FC0
500,4,6,7,-31348.5228576660,32104.6192169189,718.9709625244,0x858B7A26,0x7D689E85,0x02CEF891
501,5,6,7,27263.9340515137,21746.7268524170,536.9787750244,0x6A7FEF1E,0x54F2BA13,0x0218FA91
502,6,6,7,21364.5717773438,9089.2929687500,-121.3919219971,0x53749260,0x23814B00,0xFF869BAB
503,7,6,7,1517.2841186523,-12552.0156555176,-1013.7741699219,0x05ED48BC,0xCEF7FBFE,0xFC0A39D0
504,0,7,7,14516.7260742188,14964.2543640137,891.0651702881,0x38B4B9E0,0x3A74411E,0x037B10AF
505,1,7,7,20902.1198883057,25943.5018463135,-801.0052795410,0x51A61EB1,0x65578079,0xFCDEFEA6
506,2,7,7,18498.3626403809,32414.0994567871,-324.1616821289,0x48425CD6,0x7E9E1976,0xFEBBD69C
507,3,7,7,30139.6695556641,6703.5837097168,58.7019195557,0x75BBAB68,0x1A2F956E,0x003AB3B1
508,4,7,7,-21067.4239501953,30284.3937530518,925.1631927490,0xADB49378,0x764C64CD,0x039D29C7
509,5,7,7,712.8149566650,28677.3839569092,523.0661163330,0x02C8D0A1,0x7005624B,0x020B10ED
510,6,7,7,6647.1175079346,-18992.3248291016,368.4172821045,0x19F71E15,0xB5CFACD8,0x01706AD3
511,7,7,7,3193.7981262207,-24518.7108001709,17.9472808838,0x0C79CC52,0xA0394A09,0x0011F281
