site,x,y,z,psi_q16,psi_hex,psi_float,psi_prev_q16,psi_prev_hex,psi_prev_float,m_prev_q16,m_prev_hex,m_prev_float
0,0,0,0,-2146694372,0x800C0B1C,-32755.956604003906,-152602316,0xF6E77934,-2328.5265502929688,-46466471,0xFD3AFA59,-709.0220794677734
1,1,0,0,422638510,0x1930F3AE,6448.951873779297,-852118699,0xCD35B355,-13002.29948425293,28306435,0x01AFEC03,431.9219207763672
2,2,0,0,799883167,0x2FAD3F9F,12205.248519897461,-1971040170,0x8A845056,-30075.68618774414,-10596098,0xFF5E50FE,-161.68362426757812
3,3,0,0,519048577,0x1EF00D81,7920.052749633789,1894112461,0x70E5DCCD,28901.862503051758,-16264673,0xFF07D21F,-248.17921447753906
4,4,0,0,-2063793494,0x84FD02AA,-31490.98959350586,-1024450248,0xC2F02138,-15631.870239257812,13619984,0x00CFD310,207.824462890625
5,5,0,0,-1865620060,0x90CCE5A4,-28467.102966308594,-1798987607,0x94C5A0A9,-27450.37242126465,-53495331,0xFCCFB9DD,-816.2739715576172
6,6,0,0,2121043243,0x7E6C8D2B,32364.55143737793,-1323956684,0xB1160634,-20201.97576904297,32711629,0x01F323CD,499.1398468017578
7,7,0,0,-1419468833,0xAB649FDF,-21659.37550354004,-1847351970,0x91E3A55E,-28188.354034423828,-5320040,0xFFAED298,-81.1773681640625
8,0,1,0,-15421214,0xFF14B0E2,-235.30905151367188,-1329114222,0xB0C75392,-20280.673553466797,-50966633,0xFCF64F97,-777.6891021728516
9,1,1,0,-1166032845,0xBA7FC033,-17792.249221801758,954234865,0x38E077F1,14560.468521118164,-45356158,0xFD4BEB82,-692.0800476074219
10,2,1,0,-754516226,0xD306FEFE,-11513.003936767578,-340645868,0xEBB22814,-5197.843444824219,6152583,0x005DE187,93.88096618652344
11,3,1,0,-1507028107,0xA62C9375,-22995.42399597168,27582706,0x01A4E0F2,420.8786926269531,59214052,0x038788E4,903.5347290039062
12,4,1,0,218895478,0x0D0C1476,3340.0799255371094,1216830476,0x48875C0C,18567.35955810547,35258241,0x0219FF81,537.9980621337891
13,5,1,0,-1484375582,0xA78639E2,-22649.773895263672,-568225563,0xDE2190E5,-8670.434005737305,-51457288,0xFCEED2F8,-785.1759033203125
14,6,1,0,388649758,0x172A531E,5930.324676513672,-1561756900,0xA2E97B1C,-23830.519104003906,47491225,0x02D4A899,724.6585845947266
15,7,1,0,-2007003387,0x885F8F05,-30624.441329956055,1036706914,0x3DCAE462,15818.892120361328,-12178775,0xFF462AA9,-185.83335876464844
16,0,2,0,487142918,0x1D093606,7433.211029052734,-552423122,0xDF12B12E,-8429.307891845703,-10039870,0xFF66CDC2,-153.19625854492188
17,1,2,0,-82547969,0xFB146AFF,-1259.582046508789,1628315805,0x610E209D,24846.127395629883,26398887,0x0192D0A7,402.81504821777344
18,2,2,0,1966119241,0x75309949,30000.5987701416,868878747,0x33CA099B,13258.037521362305,-33687688,0xFDFDF778,-514.0333251953125
19,3,2,0,-2068274460,0x84B8A2E4,-31559.363708496094,317122311,0x12E6E707,4838.902450561523,50811558,0x030752A6,775.3228454589844
20,4,2,0,-799321760,0xD05B5160,-12196.68212890625,1134249686,0x439B46D6,17307.27670288086,27386293,0x01A1E1B5,417.8816680908203
21,5,2,0,-760700891,0xD2A8A025,-11607.374435424805,1105669173,0x41E72C35,16871.17268371582,35859806,0x02232D5E,547.1772155761719
22,6,2,0,1005236451,0x3BEAB0E3,15338.690963745117,-1701268178,0x9A98B52E,-25959.292266845703,-13269458,0xFF35862E,-202.47586059570312
23,7,2,0,1003522076,0x3BD0881C,15312.531677246094,-624067332,0xDACD7CFC,-9522.511779785156,-9641166,0xFF6CE332,-147.11251831054688
24,0,3,0,1367410188,0x5181060C,20865.02362060547,-1665357795,0x9CBCA81D,-25411.343307495117,-11961199,0xFF497C91,-182.51341247558594
25,1,3,0,1379448189,0x5238B57D,21048.708938598633,919038330,0x36C7697A,14023.412017822266,24679859,0x017895B3,376.5847625732422
26,2,3,0,2035037613,0x794C35AD,31052.209671020508,1934980263,0x735574A7,29525.455673217773,-54195063,0xFCC50C89,-826.9510345458984
27,3,3,0,-1655105419,0x9D591875,-25254.90446472168,-1799662684,0x94BB53A4,-27460.673278808594,9615339,0x0092B7EB,146.7184295654297
28,4,3,0,909472234,0x363571EA,13877.44497680664,-100017812,0xFA09D96C,-1526.1506958007812,-41967894,0xFD7F9EEA,-640.3792419433594
29,5,3,0,1719505696,0x667D9320,26237.57470703125,-2071995965,0x847FD9C3,-31616.149368286133,8050522,0x007AD75A,122.84121704101562
30,6,3,0,246485261,0x0EB1110D,3761.066604614258,-788622406,0xD0FE93BA,-12033.422943115234,-14001227,0xFF2A5BB5,-213.6417694091797
31,7,3,0,2079397985,0x7BF11861,31729.09523010254,762483316,0x2D729274,11634.572082519531,-38989104,0xFDAD12D0,-594.926513671875
32,0,4,0,1041703304,0x3E172188,15895.130981445312,-1932030733,0x8CD78CF3,-29480.449417114258,-2217646,0xFFDE2952,-33.838592529296875
33,1,4,0,342340943,0x1467B54F,5223.708236694336,1326695721,0x4F13C529,20243.77015686035,-22114426,0xFEAE8F86,-337.4393615722656
34,2,4,0,-941340444,0xC7E448E4,-14363.715270996094,1310950276,0x4E238384,20003.513732910156,66711682,0x03F9F082,1017.9394836425781
35,3,4,0,-1821778871,0x9369DC49,-27798.1395111084,-109127600,0xF97ED850,-1665.155029296875,16056453,0x00F50085,245.0020294189453
36,4,4,0,-1723566167,0x994477A9,-26299.53257751465,-149433607,0xF717D2F9,-2280.1758880615234,-57678032,0xFC8FE730,-880.096923828125
37,5,4,0,1605338358,0x5FAF84F6,24495.51937866211,60518231,0x039B6F57,923.4349212646484,-51832544,0xFCE91920,-790.90185546875
38,6,4,0,1192887881,0x471A0649,18202.0245513916,-1209331024,0xB7EB12B0,-18452.927001953125,-25664142,0xFE786572,-391.6037292480469
39,7,4,0,-1627770466,0x9EFA319E,-24837.806182861328,-763683819,0xD27B1C15,-11652.89030456543,-6038291,0xFFA3DCED,-92.13700866699219
40,0,5,0,-1882988402,0x8FC3E08E,-28732.122833251953,-440633719,0xE5BC7689,-6723.536972045898,-17023730,0xFEFC3D0E,-259.7615051269531
41,1,5,0,779139898,0x2E70BB3A,11888.731353759766,1412413322,0x542FB78A,21551.71694946289,-32388681,0xFE11C9B7,-494.21205139160156
42,2,5,0,-1079140538,0xBFAD9F46,-16466.377838134766,1502450812,0x598D947C,22925.580017089844,-58625409,0xFC81727F,-894.5527496337891
43,3,5,0,-3446304,0xFFCB69E0,-52.58642578125,270569019,0x10208E3B,4128.555587768555,-32761966,0xFE0C1792,-499.9079284667969
44,4,5,0,-1391357624,0xAD119148,-21230.432495117188,-1249105673,0xB58C28F7,-19059.8399810791,-18722485,0xFEE2514B,-285.6824493408203
45,5,5,0,-978080327,0xC5B3ADB9,-14924.321395874023,-1491732860,0xA715F684,-22762.037048339844,-72346730,0xFBB01396,-1103.9234924316406
46,6,5,0,191324142,0x0B675FEE,2919.374725341797,1063189328,0x3F5EFB50,16222.981689453125,-48023164,0xFD233984,-732.7753295898438
47,7,5,0,-1565028641,0xA2B78EDF,-23880.44190979004,817928179,0x30C097F3,12480.593551635742,22252457,0x01538BA9,339.54554748535156
48,0,6,0,1466447372,0x5768360C,22376.21112060547,-755885229,0xD2F21B53,-11533.893264770508,-11585886,0xFF4F36A2,-176.78659057617188
49,1,6,0,-1405447227,0xAC3A93C5,-21445.422775268555,-94619445,0xFA5C38CB,-1443.7781524658203,59583140,0x038D2AA4,909.1665649414062
50,2,6,0,320617187,0x131C3AE3,4892.230026245117,-1900308924,0x8EBB9644,-28996.413024902344,-31417754,0xFE209A66,-479.3968811035156
51,3,6,0,-1290158539,0xB319BE35,-19686.25700378418,-2069455676,0x84A69CC4,-31577.387634277344,-3713754,0xFFC75526,-56.667388916015625
52,4,6,0,811379044,0x305CA964,12380.661682128906,472997933,0x1C31602D,7217.375686645508,-18619208,0xFEE3E4B8,-284.1065673828125
53,5,6,0,639671073,0x26209B21,9760.605972290039,1294903020,0x4D2EA6EC,19758.65203857422,-40846766,0xFD90BA52,-623.2721862792969
54,6,6,0,-174776997,0xF5951D5B,-2666.8853302001953,583709239,0x22CAB237,8906.696151733398,-2993898,0xFFD25116,-45.683258056640625
55,7,6,0,-1827358168,0x9314BA28,-27883.272827148438,-1783600940,0x95B068D4,-27215.59051513672,26187734,0x018F97D6,399.5931091308594
56,0,7,0,-1544981199,0xA3E97531,-23574.542221069336,786334428,0x2EDE82DC,11998.511169433594,31268663,0x01DD1F37,477.12193298339844
57,1,7,0,2060141342,0x7ACB431E,31435.262176513672,470107299,0x1C0544A3,7173.268112182617,11995078,0x00B707C6,183.03036499023438
58,2,7,0,898417185,0x358CC221,13708.758316040039,-35183448,0xFDE724A8,-536.8568115234375,-52121615,0xFCE4AFF1,-795.3127288818359
59,3,7,0,-1979050409,0x8A0A1657,-30197.91273498535,-1965810228,0x8AD41DCC,-29995.88360595703,38316266,0x0248A8EA,584.6598205566406
60,4,7,0,-591622507,0xDCBC8E95,-9027.44303894043,1660136662,0x62F3ACD6,25331.67514038086,3089848,0x002F25B8,47.1473388671875
61,5,7,0,1377789644,0x521F66CC,21023.40155029297,1617398204,0x606789BC,24679.538024902344,-27134066,0xFE61F78E,-414.0329895019531
62,6,7,0,1268924955,0x4BA2421B,19362.258224487305,-1414538502,0xABAFDAFA,-21584.144622802734,-18432461,0xFEE6BE33,-281.2570343017578
63,7,7,0,1467401783,0x5776C637,22390.7742767334,-2084640029,0x83BEEAE3,-31809.082473754883,-48558050,0xFD1B101E,-740.9370422363281
64,0,0,1,-1522050116,0xA5475BBC,-23224.641662597656,-1169024553,0xBA5219D7,-17837.89906311035,-72432470,0xFBAEC4AA,-1105.2317810058594
65,1,0,1,19903786,0x012FB52A,303.7076721191406,-437065413,0xE5F2E93B,-6669.088943481445,14718798,0x00E0974E,224.59103393554688
66,2,0,1,970490399,0x39D8821F,14808.508285522461,2108968783,0x7DB44F4F,32180.309799194336,61210494,0x03A5FF7E,933.9980163574219
67,3,0,1,-876131117,0xCBC74CD3,-13368.699905395508,-1957588138,0x8B519356,-29870.42446899414,37560324,0x023D2004,573.1250610351562
68,4,0,1,1710676764,0x65F6DB1C,26102.855895996094,1741166334,0x67C816FE,26568.089813232422,43844900,0x029D0524,669.0200805664062
69,5,0,1,1127326066,0x4331A172,17201.630645751953,1619278078,0x608438FE,24708.222625732422,-21045817,0xFEBEDDC7,-321.13368225097656
70,6,0,1,-1345194671,0xAFD1F551,-20526.041732788086,-1129296114,0xBCB04F0E,-17231.691192626953,83420585,0x04F8E5A9,1272.8971099853516
71,7,0,1,155347717,0x09426B05,2370.4180450439453,-570506621,0xDDFEC283,-8705.240188598633,39098406,0x02549826,596.5943298339844
72,0,1,1,1818812215,0x6C68DF37,27752.8719329834,-224224257,0xF2A29BFF,-3421.390640258789,48750624,0x02E7E020,743.87548828125
73,1,1,1,1480347966,0x583C513E,22588.317352294922,207809675,0x0C62EC8B,3170.9239959716797,39490650,0x025A945A,602.5794982910156
74,2,1,1,1166780788,0x458BA974,17803.66192626953,1555338746,0x5CB495FA,23732.585845947266,11893152,0x00B579A0,181.47509765625
75,3,1,1,-1902466917,0x8E9AA89B,-29029.341384887695,-514011868,0xE15CCD24,-7843.198669433594,-22729573,0xFEA52C9B,-346.8257598876953
76,4,1,1,981209747,0x3A7C1293,14972.072555541992,-1151676902,0xBB5ACE1A,-17573.194915771484,-42264174,0xFD7B1992,-644.9001159667969
77,5,1,1,131922383,0x07DCF9CF,2012.975814819336,1647639240,0x6234FAC8,25140.979614257812,14656950,0x00DFA5B6,223.64730834960938
78,6,1,1,797175810,0x2F83F002,12163.937530517578,-744838671,0xD39AA9F1,-11365.336166381836,51861756,0x031758FC,791.3475952148438
79,7,1,1,2079709700,0x7BF5DA04,31733.851623535156,513708806,0x1E9E9306,7838.574310302734,-22893246,0xFEA2AD42,-349.3232116699219
80,0,2,1,-855038143,0xCD092741,-13046.846664428711,-1346982610,0xAFB6AD2E,-20553.323516845703,10973827,0x00A77283,167.4473114013672
81,1,2,1,874723789,0x342339CD,13347.225784301758,1326075716,0x4F0A4F44,20234.309631347656,18953982,0x012136FE,289.2148132324219
82,2,2,1,-449927814,0xE52EA57A,-6865.353607177734,289114447,0x113B894F,4411.536361694336,-23841127,0xFE943699,-363.78672790527344
83,3,2,1,-721857364,0xD4F954AC,-11014.669250488281,331264098,0x13BEB062,5054.688995361328,25729524,0x018899F4,392.60137939453125
84,4,2,1,-1172576075,0xBA1BE8B5,-17892.09098815918,-2084121692,0x83C6D3A4,-31801.173278808594,24309431,0x0172EEB7,370.93247985839844
85,5,2,1,612550930,0x2482C912,9346.785430908203,213398985,0x0CB835C9,3256.2100982666016,8615698,0x00837712,131.46511840820312
86,6,2,1,1385122976,0x528F4CA0,21135.29931640625,-1201755071,0xB85EAC41,-18337.32713317871,202645,0x00031795,3.0921173095703125
87,7,2,1,1461746763,0x57207C4B,22304.48551940918,494311170,0x1D769702,7542.589874267578,-59500183,0xFC741969,-907.9007415771484
88,0,3,1,-96154203,0xFA44CDA5,-1467.1967010498047,-881517614,0xCB751BD2,-13450.891326904297,37035396,0x02351D84,565.1152954101562
89,1,3,1,-1251310271,0xB56A8541,-19093.47947692871,1959266767,0x74C809CF,29896.038314819336,-30543477,0xFE2DF18B,-466.0564727783203
90,2,3,1,62828961,0x03BEB1A1,958.6938629150391,209112127,0x0C76CC3F,3190.797836303711,-42445144,0xFD7856A8,-647.6614990234375
91,3,3,1,-1027424505,0xC2C2BF07,-15677.253799438477,-1653536761,0x9D710807,-25230.968643188477,19408378,0x012825FA,296.1483459472656
92,4,3,1,-349896051,0xEB25028D,-5338.990036010742,1343976940,0x501B75EC,20507.46063232422,66514254,0x03F6ED4E,1014.9269714355469
93,5,3,1,1222191732,0x48D92A74,18649.16583251953,991499075,0x3B191343,15129.075241088867,-86257830,0xFADBCF5A,-1316.1900329589844
94,6,3,1,-274080130,0xEFA9DE7E,-4182.130889892578,-289391930,0xEEC03AC6,-4415.770416259766,32787341,0x01F44B8D,500.2951202392578
95,7,3,1,-2077932143,0x84254591,-31706.728256225586,1130404272,0x436099B0,17248.600341796875,4954450,0x004B9952,75.59890747070312
96,0,4,1,-1024453322,0xC2F01536,-15631.91714477539,-1887747137,0x8F7B43BF,-28804.73536682129,23847284,0x016BE174,363.88067626953125
97,1,4,1,1196378447,0x474F494F,18255.286361694336,14405212,0x00DBCE5C,219.80609130859375,-10276020,0xFF63334C,-156.79962158203125
98,2,4,1,1942500795,0x73C835BB,29640.209884643555,-1367324709,0xAE8047DB,-20863.719314575195,-38294893,0xFDB7AA93,-584.3336944580078
99,3,4,1,342285378,0x1466DC42,5222.860382080078,-738858568,0xD3F5E9B8,-11274.087036132812,56018424,0x0356C5F8,854.7733154296875
100,4,4,1,1903194020,0x71706FA4,29040.436096191406,-246075829,0xF1552E4B,-3754.8191680908203,-41442861,0xFD87A1D3,-632.3678741455078
101,5,4,1,-1605825571,0xA0490BDD,-24502.953659057617,1698389809,0x653B5F31,25915.371841430664,66041301,0x03EFB5D5,1007.7102813720703
102,6,4,1,-2052729481,0x85A5D577,-31322.1661529541,1260123388,0x4B1BF4FC,19227.956970214844,-25344710,0xFE7D453A,-386.7295837402344
103,7,4,1,-1653734815,0x9D6E0261,-25233.99070739746,848374465,0x32912AC1,12945.167007446289,36077913,0x02268159,550.5052642822266
104,0,5,1,-1674959342,0x9C2A2612,-25557.851287841797,-42811679,0xFD72BEE1,-653.2543792724609,18709047,0x011D7A37,285.47740173339844
105,1,5,1,-1097033145,0xBE9C9A47,-16739.397354125977,1620548587,0x60979BEB,24727.60905456543,-8127173,0xFF83FD3B,-124.01081848144531
106,2,5,1,237373669,0x0E2608E5,3622.0347442626953,774318663,0x2E272A47,11815.165145874023,40745121,0x026DB8A1,621.7212066650391
107,3,5,1,-1453124732,0xA9631384,-22172.923767089844,1665125611,0x633FCCEB,25407.80046081543,-13258535,0xFF35B0D9,-202.30918884277344
108,4,5,1,-2083001087,0x83D7ED01,-31784.07420349121,-1283741512,0xB37BA8B8,-19588.340942382812,29830032,0x01C72B90,455.170166015625
109,5,5,1,1147949868,0x446C532C,17516.32489013672,-633217830,0xDA41DCDA,-9662.137298583984,20894828,0x013ED46C,318.82977294921875
110,6,5,1,1183870231,0x46906D17,18064.42613220215,681501198,0x289EE20E,10398.883026123047,-22649890,0xFEA663DE,-345.6098937988281
111,7,5,1,1608982645,0x5FE72075,24551.12678527832,1666939183,0x635B792F,25435.473373413086,-9896853,0xFF68FC6B,-151.0139923095703
112,0,6,1,39049721,0x0253D9F9,595.8514556884766,-1328532959,0xB0D03221,-20271.80418395996,10734727,0x00A3CC87,163.79893493652344
113,1,6,1,-1093056029,0xBED949E3,-16678.711380004883,164830747,0x09D31E1B,2515.1175994873047,20218947,0x01348443,308.5166473388672
114,2,6,1,-504150833,0xE1F344CF,-7692.731216430664,2076497153,0x7BC4D501,31684.83204650879,62724738,0x03BD1A82,957.1035461425781
115,3,6,1,218973898,0x0D0D46CA,3341.2765197753906,-1392755754,0xACFC3BD6,-21251.76626586914,34620320,0x021043A0,528.26416015625
116,4,6,1,-924932062,0xC8DEA822,-14113.343231201172,1997449825,0x770EAA61,30478.66554260254,22285066,0x01540B0A,340.0431213378906
117,5,6,1,-225982581,0xF287C78B,-3448.2205352783203,1203998267,0x47C38E3B,18371.555587768555,-37372140,0xFDC5BF14,-570.2536010742188
118,6,6,1,-642049720,0xD9BB1948,-9796.901245117188,-1972854466,0x8A68A13E,-30103.370147705078,-42845059,0xFD723C7D,-653.7637176513672
119,7,6,1,603772704,0x23FCD720,9212.84033203125,-1746756093,0x97E29E03,-26653.382766723633,48069978,0x02DD7D5A,733.4896545410156
120,0,7,1,-562421245,0xDE7A2203,-8581.867141723633,-1552795744,0xA37237A0,-23693.78271484375,38885201,0x02515751,593.3410797119141
121,1,7,1,-1725956312,0x991FFF28,-26336.003295898438,-1700780844,0x9AA024D4,-25951.85614013672,-22709118,0xFEA57C82,-346.5136413574219
122,2,7,1,1627340497,0x60FF3ED1,24831.245376586914,1365879937,0x5169AC81,20841.67384338379,-11484228,0xFF50C3BC,-175.23541259765625
123,3,7,1,1817843690,0x6C5A17EA,27738.09341430664,1079325992,0x40553528,16469.207641601562,42262933,0x0284E195,644.8811798095703
124,4,7,1,800824379,0x2FBB9C3B,12219.610275268555,-1929832508,0x8CF917C4,-29446.907165527344,-27571576,0xFE5B4A88,-420.7088623046875
125,5,7,1,1074695568,0x400E8D90,16398.552978515625,-1035180405,0xC24C668B,-15795.59944152832,-8194371,0xFF82F6BD,-125.03617858886719
126,6,7,1,-815454314,0xCF652796,-12442.84536743164,2103647972,0x7D631EE4,32099.120666503906,17419705,0x0109CDB9,265.80360412597656
127,7,7,1,-116135750,0xF913E8BA,-1772.0909118652344,2135372097,0x7F473141,32583.19239807129,-28784889,0xFE48C707,-439.22254943847656
128,0,0,2,-461602455,0xE47C8169,-7043.494491577148,996278935,0x3B620297,15202.010116577148,-43090022,0xFD6E7F9A,-657.5015563964844
129,1,0,2,-1989228524,0x896EC814,-30353.21844482422,-327300469,0xEC7DCA8B,-4994.20881652832,-34600640,0xFDF00940,-527.9638671875
130,2,0,2,725841891,0x2B4377E3,11075.468307495117,-931597517,0xC878F333,-14215.050003051758,-49911830,0xFD0667EA,-761.5940856933594
131,3,0,2,98552526,0x05DFCACE,1503.7922058105469,-2085050298,0x83B8A846,-31815.342681884766,18757223,0x011E3667,286.21250915527344
132,4,0,2,-1125279298,0xBCED99BE,-17170.399444580078,1386515367,0x52A48BA7,21156.545516967773,38037855,0x0244695F,580.4116058349609
133,5,0,2,-461944360,0xE47749D8,-7048.7115478515625,-1772955878,0x9652D71A,-27053.159759521484,-9087015,0xFF7557D9,-138.65684509277344
134,6,0,2,-544965081,0xDF847E27,-8315.507217407227,-1750195836,0x97AE2184,-26705.869079589844,-32532139,0xFE0F9955,-496.4010467529297
135,7,0,2,1005798835,0x3BF345B3,15347.272262573242,-1804460351,0x94721EC1,-27533.87986755371,-30257435,0xFE324EE5,-461.6918182373047
136,0,1,2,1182337212,0x467908BC,18041.034118652344,-1614695330,0x9FC1B45E,-24638.295440673828,-42407515,0xFD78E9A5,-647.0873260498047
137,1,1,2,-54344270,0xFCC2C5B2,-829.2277526855469,-1351966936,0xAF6A9F28,-20629.378295898438,26880907,0x019A2B8B,410.1700897216797
138,2,1,2,-1140526915,0xBC04F0BD,-17403.059616088867,1331862807,0x4F629D17,20322.61363220215,3192989,0x0030B89D,48.72114562988281
139,3,1,2,965683625,0x398F29A9,14735.162734985352,-1991640079,0x8949FBF1,-30390.015853881836,3173861,0x00306DE5,48.42927551269531
140,4,1,2,1666939856,0x635B7BD0,25435.483642578125,2075181944,0x7BB0C378,31664.763549804688,-34895641,0xFDEB88E7,-532.4652252197266
141,5,1,2,206956062,0x0C55E61E,3157.898895263672,1064986202,0x3F7A665A,16250.399810791016,-5850342,0xFFA6BB1A,-89.26913452148438
142,6,1,2,-1064267280,0xC09091F0,-16239.429931640625,1813167153,0x6C12BC31,27666.735122680664,14843707,0x00E27F3B,226.4969940185547
143,7,1,2,-1630355941,0x9ED2BE1B,-24877.257400512695,437418895,0x1A127B8F,6674.482650756836,-36085481,0xFDD96117,-550.6207427978516
144,0,2,2,579530565,0x228AEF45,8842.934646606445,-1295994719,0xB2C0B0A1,-19775.31004333496,17991386,0x011286DA,274.5267639160156
145,1,2,2,458230827,0x1B500C2B,6992.04753112793,1250342254,0x4A86B56E,19078.708709716797,41213466,0x0274DE1A,628.8675842285156
146,2,2,2,1011921872,0x3C50B3D0,15440.702392578125,1301937103,0x4D99FBCF,19865.983627319336,10828839,0x00A53C27,165.23497009277344
147,3,2,2,-2043814175,0x862DDEE1,-31186.12937927246,-333899588,0xEC1918BC,-5094.903381347656,3931583,0x003BFDBF,59.99119567871094
148,4,2,2,-1595061436,0xA0ED4B44,-24338.705993652344,-1363287832,0xAEBDE0E8,-20802.121459960938,-487246,0xFFF890B2,-7.434783935546875
149,5,2,2,589689124,0x2325F124,8997.941955566406,-73454622,0xFB9F2BE2,-1120.8285827636719,2366386,0x00241BB2,36.108184814453125
150,6,2,2,227361141,0x0D8D4175,3469.2556915283203,508486368,0x1E4EE2E0,7758.88623046875,56268336,0x035A9630,858.586669921875
151,7,2,2,-1080156217,0xBF9E1FC7,-16481.875869750977,-1426860180,0xAAF3D76C,-21772.15850830078,27468534,0x01A322F6,419.1365661621094
152,0,3,2,1105472682,0x41E42CAA,16868.17446899414,539298978,0x20250CA2,8229.049346923828,-6670392,0xFF9A37C8,-101.7821044921875
153,1,3,2,-1795371794,0x94FCCCEE,-27395.199493408203,-376628028,0xE98D1CC4,-5746.887634277344,3163389,0x003044FD,48.26948547363281
154,2,3,2,1005069600,0x3BE82520,15336.14501953125,806337917,0x300FBD7D,12303.740188598633,-18816075,0xFEE0E3B5,-287.1105194091797
155,3,3,2,-780974383,0xD17346D1,-11916.723373413086,-751210661,0xD3396F5B,-11462.565017700195,17559820,0x010BF10C,267.94158935546875
156,4,3,2,-1684059639,0x9B9F4A09,-25696.7108001709,-669693272,0xD8154AA8,-10218.708374023438,-27049940,0xFE63402C,-412.74932861328125
157,5,3,2,2083646686,0x7C31ECDE,31793.925262451172,-1123538022,0xBD082B9A,-17143.829681396484,55955295,0x0355CF5F,853.8100433349609
158,6,3,2,-1742719385,0x98203667,-26591.787490844727,-567325735,0xDE2F4BD9,-8656.703720092773,49915582,0x02F9A6BE,761.6513366699219
159,7,3,2,-1746083230,0x97ECE262,-26643.115692138672,-1248418108,0xB596A6C4,-19049.348571777344,-442637,0xFFF93EF3,-6.7541046142578125
160,0,4,2,-1898119251,0x8EDCFFAD,-28963.001266479492,-1238028251,0xB6353025,-18890.811935424805,15093631,0x00E64F7F,230.31053161621094
161,1,4,2,-79854725,0xFB3D837B,-1218.4864044189453,-596779077,0xDC6DDFBB,-9106.126052856445,-18877637,0xFEDFF33B,-288.0498809814453
162,2,4,2,-1370738660,0xAE4C301C,-20915.812072753906,-393782476,0xE8875B34,-6008.643737792969,-46653026,0xFD38219E,-711.8686828613281
163,3,4,2,-1078527260,0xBFB6FAE4,-16457.019958496094,1308297209,0x4DFB07F9,19963.031143188477,-59710384,0xFC70E450,-911.108154296875
164,4,4,2,-1327868936,0xB0DA53F8,-20261.671997070312,662960043,0x2783F7AB,10115.96745300293,5547094,0x0054A456,84.64193725585938
165,5,4,2,-15801756,0xFF0EE264,-241.11566162109375,-487371103,0xE2F34EA1,-7436.692855834961,3364473,0x00335679,51.33778381347656
166,6,4,2,1595038158,0x5F1259CE,24338.350799560547,506295757,0x1E2D75CD,7725.460159301758,16623246,0x00FDA68E,253.65060424804688
167,7,4,2,-1512204774,0xA5DD961A,-23074.413665771484,1874282,0x001C996A,28.599273681640625,35049203,0x0216CEF3,534.8083953857422
168,0,5,2,940622432,0x3810C260,14352.75927734375,956435482,0x39020C1A,14594.047271728516,-7344826,0xFF8FED46,-112.07315063476562
169,1,5,2,1810979475,0x6BF15A93,27633.353805541992,1024959376,0x3D17A390,15639.638916015625,-26086886,0xFE71F21A,-398.0542907714844
170,2,5,2,-254142082,0xF0DA197E,-3877.900421142578,1148317290,0x4471EE6A,17521.93130493164,12061161,0x00B809E9,184.03871154785156
171,3,5,2,-940687812,0xC7EE3E3C,-14353.756896972656,1079934086,0x405E7C86,16478.486419677734,10795381,0x00A4B975,164.7244415283203
172,4,5,2,1218909706,0x48A7160A,18599.08609008789,1649843148,0x62569BCC,25174.60858154297,6706588,0x0066559C,102.33441162109375
173,5,5,2,1321683690,0x4EC74AEA,20167.29263305664,6767347,0x006742F3,103.26152038574219,-83019036,0xFB0D3AE4,-1266.7699584960938
174,6,5,2,1360238817,0x511398E1,20755.59718322754,-709975516,0xD5AEA224,-10833.366638183594,16272475,0x00F84C5B,248.2982635498047
175,7,5,2,708832449,0x2A3FECC1,10815.924819946289,954257668,0x38E0D104,14560.816467285156,3824686,0x003A5C2E,58.360076904296875
176,0,6,2,874300101,0x341CC2C5,13340.760818481445,819958001,0x30DF90F1,12511.566177368164,64349456,0x03D5E510,981.894775390625
177,1,6,2,68833554,0x041A5112,1050.3166809082031,-961762574,0xC6ACAAF2,-14675.332244873047,42127837,0x0282D1DD,642.8197784423828
178,2,6,2,-207145416,0xF3A73638,-3160.7882080078125,719847368,0x2AE7FFC8,10983.999145507812,8137881,0x007C2C99,124.17420959472656
179,3,6,2,-2076483281,0x843B612F,-31684.620376586914,-535549339,0xE0142A65,-8171.834396362305,-37447699,0xFDC497ED,-571.4065399169922
180,4,6,2,1353410242,0x50AB66C2,20651.401397705078,1857821372,0x6EBC1ABC,28348.104431152344,-35769825,0xFDDE321F,-545.8042144775391
181,5,6,2,1834375134,0x6D5657DE,27990.343231201172,-1921212575,0x8D7C9F61,-29315.37742614746,-32536473,0xFE0F8867,-496.46717834472656
182,6,6,2,-927262100,0xC8BB1A6C,-14148.896789550781,-177735235,0xF567F9BD,-2712.024459838867,-15353864,0xFF15B7F8,-234.2813720703125
183,7,6,2,-83557295,0xFB050451,-1274.983139038086,-609509370,0xDBABA006,-9300.374908447266,5254064,0x00502BB0,80.170654296875
184,0,7,2,1006360647,0x3BFBD847,15355.844833374023,-511736507,0xE17F8545,-7808.479415893555,-51412981,0xFCEF800B,-784.4998321533203
185,1,7,2,952657334,0x38C865B6,14536.39730834961,-482212891,0xE34203E5,-7357.984786987305,-49572623,0xFD0B94F1,-756.4181976318359
186,2,7,2,489969770,0x1D34586A,7476.345367431641,-1724322332,0x9938EDE4,-26311.070739746094,5847360,0x00593940,89.2236328125
