site,x,y,z,psi_q16,psi_hex,psi_float,psi_prev_q16,psi_prev_hex,psi_prev_float,m_prev_q16,m_prev_hex,m_prev_float
375,7,6,5,-95885208,0xFA48E868,-1463.0921630859375,1025711497,0x3D231D89,15651.115371704102,-267881,0xFFFBE997,-4.0875396728515625
376,0,7,5,-1326961801,0xB0E82B77,-20247.8302154541,712707779,0x2A7B0EC3,10875.057662963867,19779394,0x012DCF42,301.8096008300781
377,1,7,5,-903505942,0xCA2597EA,-13786.40658569336,-128430213,0xF8584F7B,-1959.6895294189453,66910812,0x03FCFA5C,1020.9779663085938
378,2,7,5,-1326961801,0xB0E82B77,-20247.8302154541,712707779,0x2A7B0EC3,10875.057662963867,19779394,0x012DCF42,301.8096008300781
379,3,7,5,-903505942,0xCA2597EA,-13786.40658569336,-128430213,0xF8584F7B,-1959.6895294189453,66910812,0x03FCFA5C,1020.9779663085938
380,4,7,5,-1326961801,0xB0E82B77,-20247.8302154541,712707779,0x2A7B0EC3,10875.057662963867,19779394,0x012DCF42,301.8096008300781
381,5,7,5,-903505942,0xCA2597EA,-13786.40658569336,-128430213,0xF8584F7B,-1959.6895294189453,66910812,0x03FCFA5C,1020.9779663085938
382,6,7,5,-1326961801,0xB0E82B77,-20247.8302154541,712707779,0x2A7B0EC3,10875.057662963867,19779394,0x012DCF42,301.8096008300781
383,7,7,5,-903505942,0xCA2597EA,-13786.40658569336,-128430213,0xF8584F7B,-1959.6895294189453,66910812,0x03FCFA5C,1020.9779663085938
384,0,0,6,315619770,0x12CFF9BA,4815.975494384766,1262973500,0x4B47723C,19271.446228027344,-27983208,0xFE550298,-426.9898681640625
385,1,0,6,-2044758260,0x861F770C,-31200.53497314453,299761538,0x11DDFF82,4573.998077392578,21934208,0x014EB080,334.689453125
386,2,0,6,315619770,0x12CFF9BA,4815.975494384766,1262973500,0x4B47723C,19271.446228027344,-27983208,0xFE550298,-426.9898681640625
387,3,0,6,-2044758260,0x861F770C,-31200.53497314453,299761538,0x11DDFF82,4573.998077392578,21934208,0x014EB080,334.689453125
388,4,0,6,315619770,0x12CFF9BA,4815.975494384766,1262973500,0x4B47723C,19271.446228027344,-27983208,0xFE550298,-426.9898681640625
389,5,0,6,-2044758260,0x861F770C,-31200.53497314453,299761538,0x11DDFF82,4573.998077392578,21934208,0x014EB080,334.689453125
390,6,0,6,315619770,0x12CFF9BA,4815.975494384766,1262973500,0x4B47723C,19271.446228027344,-27983208,0xFE550298,-426.9898681640625
391,7,0,6,-2044758260,0x861F770C,-31200.53497314453,299761538,0x11DDFF82,4573.998077392578,21934208,0x014EB080,334.689453125
392,0,1,6,509818834,0x1E6337D2,7779.218048095703,-1640805347,0x9E334C1D,-25036.702682495117,-44196983,0xFD5D9B89,-674.3924407958984
393,1,1,6,1224395922,0x48FACC92,18682.799102783203,-1297259975,0xB2AD6239,-19794.616317749023,58503480,0x037CB138,892.6922607421875
394,2,1,6,509818834,0x1E6337D2,7779.218048095703,-1640805347,0x9E334C1D,-25036.702682495117,-44196983,0xFD5D9B89,-674.3924407958984
395,3,1,6,1224395922,0x48FACC92,18682.799102783203,-1297259975,0xB2AD6239,-19794.616317749023,58503480,0x037CB138,892.6922607421875
396,4,1,6,509818834,0x1E6337D2,7779.218048095703,-1640805347,0x9E334C1D,-25036.702682495117,-44196983,0xFD5D9B89,-674.3924407958984
397,5,1,6,1224395922,0x48FACC92,18682.799102783203,-1297259975,0xB2AD6239,-19794.616317749023,58503480,0x037CB138,892.6922607421875
398,6,1,6,509818834,0x1E6337D2,7779.218048095703,-1640805347,0x9E334C1D,-25036.702682495117,-44196983,0xFD5D9B89,-674.3924407958984
399,7,1,6,1224395922,0x48FACC92,18682.799102783203,-1297259975,0xB2AD6239,-19794.616317749023,58503480,0x037CB138,892.6922607421875
400,0,2,6,315619770,0x12CFF9BA,4815.975494384766,1262973500,0x4B47723C,19271.446228027344,-27983208,0xFE550298,-426.9898681640625
401,1,2,6,-2044758260,0x861F770C,-31200.53497314453,299761538,0x11DDFF82,4573.998077392578,21934208,0x014EB080,334.689453125
402,2,2,6,315619770,0x12CFF9BA,4815.975494384766,1262973500,0x4B47723C,19271.446228027344,-27983208,0xFE550298,-426.9898681640625
403,3,2,6,-2044758260,0x861F770C,-31200.53497314453,299761538,0x11DDFF82,4573.998077392578,21934208,0x014EB080,334.689453125
404,4,2,6,315619770,0x12CFF9BA,4815.975494384766,1262973500,0x4B47723C,19271.446228027344,-27983208,0xFE550298,-426.9898681640625
405,5,2,6,-2044758260,0x861F770C,-31200.53497314453,299761538,0x11DDFF82,4573.998077392578,21934208,0x014EB080,334.689453125
406,6,2,6,315619770,0x12CFF9BA,4815.975494384766,1262973500,0x4B47723C,19271.446228027344,-27983208,0xFE550298,-426.9898681640625
407,7,2,6,-2044758260,0x861F770C,-31200.53497314453,299761538,0x11DDFF82,4573.998077392578,21934208,0x014EB080,334.689453125
408,0,3,6,509818834,0x1E6337D2,7779.218048095703,-1640805347,0x9E334C1D,-25036.702682495117,-44196983,0xFD5D9B89,-674.3924407958984
409,1,3,6,1224395922,0x48FACC92,18682.799102783203,-1297259975,0xB2AD6239,-19794.616317749023,58503480,0x037CB138,892.6922607421875
410,2,3,6,509818834,0x1E6337D2,7779.218048095703,-1640805347,0x9E334C1D,-25036.702682495117,-44196983,0xFD5D9B89,-674.3924407958984
411,3,3,6,1224395922,0x48FACC92,18682.799102783203,-1297259975,0xB2AD6239,-19794.616317749023,58503480,0x037CB138,892.6922607421875
412,4,3,6,509818834,0x1E6337D2,7779.218048095703,-1640805347,0x9E334C1D,-25036.702682495117,-44196983,0xFD5D9B89,-674.3924407958984
413,5,3,6,1224395922,0x48FACC92,18682.799102783203,-1297259975,0xB2AD6239,-19794.616317749023,58503480,0x037CB138,892.6922607421875
414,6,3,6,509818834,0x1E6337D2,7779.218048095703,-1640805347,0x9E334C1D,-25036.702682495117,-44196983,0xFD5D9B89,-674.3924407958984
415,7,3,6,1224395922,0x48FACC92,18682.799102783203,-1297259975,0xB2AD6239,-19794.616317749023,58503480,0x037CB138,892.6922607421875
416,0,4,6,315619770,0x12CFF9BA,4815.975494384766,1262973500,0x4B47723C,19271.446228027344,-27983208,0xFE550298,-426.9898681640625
417,1,4,6,-2044758260,0x861F770C,-31200.53497314453,299761538,0x11DDFF82,4573.998077392578,21934208,0x014EB080,334.689453125
418,2,4,6,315619770,0x12CFF9BA,4815.975494384766,1262973500,0x4B47723C,19271.446228027344,-27983208,0xFE550298,-426.9898681640625
419,3,4,6,-2044758260,0x861F770C,-31200.53497314453,299761538,0x11DDFF82,4573.998077392578,21934208,0x014EB080,334.689453125
420,4,4,6,315619770,0x12CFF9BA,4815.975494384766,1262973500,0x4B47723C,19271.446228027344,-27983208,0xFE550298,-426.9898681640625
421,5,4,6,-2044758260,0x861F770C,-31200.53497314453,299761538,0x11DDFF82,4573.998077392578,21934208,0x014EB080,334.689453125
422,6,4,6,315619770,0x12CFF9BA,4815.975494384766,1262973500,0x4B47723C,19271.446228027344,-27983208,0xFE550298,-426.9898681640625
423,7,4,6,-2044758260,0x861F770C,-31200.53497314453,299761538,0x11DDFF82,4573.998077392578,21934208,0x014EB080,334.689453125
424,0,5,6,509818834,0x1E6337D2,7779.218048095703,-1640805347,0x9E334C1D,-25036.702682495117,-44196983,0xFD5D9B89,-674.3924407958984
425,1,5,6,1224395922,0x48FACC92,18682.799102783203,-1297259975,0xB2AD6239,-19794.616317749023,58503480,0x037CB138,892.6922607421875
426,2,5,6,509818834,0x1E6337D2,7779.218048095703,-1640805347,0x9E334C1D,-25036.702682495117,-44196983,0xFD5D9B89,-674.3924407958984
427,3,5,6,1224395922,0x48FACC92,18682.799102783203,-1297259975,0xB2AD6239,-19794.616317749023,58503480,0x037CB138,892.6922607421875
428,4,5,6,509818834,0x1E6337D2,7779.218048095703,-1640805347,0x9E334C1D,-25036.702682495117,-44196983,0xFD5D9B89,-674.3924407958984
429,5,5,6,1224395922,0x48FACC92,18682.799102783203,-1297259975,0xB2AD6239,-19794.616317749023,58503480,0x037CB138,892.6922607421875
430,6,5,6,509818834,0x1E6337D2,7779.218048095703,-1640805347,0x9E334C1D,-25036.702682495117,-44196983,0xFD5D9B89,-674.3924407958984
431,7,5,6,1224395922,0x48FACC92,18682.799102783203,-1297259975,0xB2AD6239,-19794.616317749023,58503480,0x037CB138,892.6922607421875
432,0,6,6,315619770,0x12CFF9BA,4815.975494384766,1262973500,0x4B47723C,19271.446228027344,-27983208,0xFE550298,-426.9898681640625
433,1,6,6,-2044758260,0x861F770C,-31200.53497314453,299761538,0x11DDFF82,4573.998077392578,21934208,0x014EB080,334.689453125
434,2,6,6,315619770,0x12CFF9BA,4815.975494384766,1262973500,0x4B47723C,19271.446228027344,-27983208,0xFE550298,-426.9898681640625
435,3,6,6,-2044758260,0x861F770C,-31200.53497314453,299761538,0x11DDFF82,4573.998077392578,21934208,0x014EB080,334.689453125
436,4,6,6,315619770,0x12CFF9BA,4815.975494384766,1262973500,0x4B47723C,19271.446228027344,-27983208,0xFE550298,-426.9898681640625
437,5,6,6,-2044758260,0x861F770C,-31200.53497314453,299761538,0x11DDFF82,4573.998077392578,21934208,0x014EB080,334.689453125
438,6,6,6,315619770,0x12CFF9BA,4815.975494384766,1262973500,0x4B47723C,19271.446228027344,-27983208,0xFE550298,-426.9898681640625
439,7,6,6,-2044758260,0x861F770C,-31200.53497314453,299761538,0x11DDFF82,4573.998077392578,21934208,0x014EB080,334.689453125
440,0,7,6,509818834,0x1E6337D2,7779.218048095703,-1640805347,0x9E334C1D,-25036.702682495117,-44196983,0xFD5D9B89,-674.3924407958984
441,1,7,6,1224395922,0x48FACC92,18682.799102783203,-1297259975,0xB2AD6239,-19794.616317749023,58503480,0x037CB138,892.6922607421875
442,2,7,6,509818834,0x1E6337D2,7779.218048095703,-1640805347,0x9E334C1D,-25036.702682495117,-44196983,0xFD5D9B89,-674.3924407958984
443,3,7,6,1224395922,0x48FACC92,18682.799102783203,-1297259975,0xB2AD6239,-19794.616317749023,58503480,0x037CB138,892.6922607421875
444,4,7,6,509818834,0x1E6337D2,7779.218048095703,-1640805347,0x9E334C1D,-25036.702682495117,-44196983,0xFD5D9B89,-674.3924407958984
445,5,7,6,1224395922,0x48FACC92,18682.799102783203,-1297259975,0xB2AD6239,-19794.616317749023,58503480,0x037CB138,892.6922607421875
446,6,7,6,509818834,0x1E6337D2,7779.218048095703,-1640805347,0x9E334C1D,-25036.702682495117,-44196983,0xFD5D9B89,-674.3924407958984
447,7,7,6,1224395922,0x48FACC92,18682.799102783203,-1297259975,0xB2AD6239,-19794.616317749023,58503480,0x037CB138,892.6922607421875
448,0,0,7,-181526912,0xF52E1E80,-2769.880859375,915598134,0x3692EB36,13970.91879272461,-18895997,0xFEDFAB83,-288.3300323486328
449,1,0,7,-95885208,0xFA48E868,-1463.0921630859375,1025711497,0x3D231D89,15651.115371704102,-267881,0xFFFBE997,-4.0875396728515625
450,2,0,7,-181526912,0xF52E1E80,-2769.880859375,915598134,0x3692EB36,13970.91879272461,-18895997,0xFEDFAB83,-288.3300323486328
451,3,0,7,-95885208,0xFA48E868,-1463.0921630859375,1025711497,0x3D231D89,15651.115371704102,-267881,0xFFFBE997,-4.0875396728515625
452,4,0,7,-181526912,0xF52E1E80,-2769.880859375,915598134,0x3692EB36,13970.91879272461,-18895997,0xFEDFAB83,-288.3300323486328
453,5,0,7,-95885208,0xFA48E868,-1463.0921630859375,1025711497,0x3D231D89,15651.115371704102,-267881,0xFFFBE997,-4.0875396728515625
454,6,0,7,-181526912,0xF52E1E80,-2769.880859375,915598134,0x3692EB36,13970.91879272461,-18895997,0xFEDFAB83,-288.3300323486328
455,7,0,7,-95885208,0xFA48E868,-1463.0921630859375,1025711497,0x3D231D89,15651.115371704102,-267881,0xFFFBE997,-4.0875396728515625
456,0,1,7,-1326961801,0xB0E82B77,-20247.8302154541,712707779,0x2A7B0EC3,10875.057662963867,19779394,0x012DCF42,301.8096008300781
457,1,1,7,-903505942,0xCA2597EA,-13786.40658569336,-128430213,0xF8584F7B,-1959.6895294189453,66910812,0x03FCFA5C,1020.9779663085938
458,2,1,7,-1326961801,0xB0E82B77,-20247.8302154541,712707779,0x2A7B0EC3,10875.057662963867,19779394,0x012DCF42,301.8096008300781
459,3,1,7,-903505942,0xCA2597EA,-13786.40658569336,-128430213,0xF8584F7B,-1959.6895294189453,66910812,0x03FCFA5C,1020.9779663085938
460,4,1,7,-1326961801,0xB0E82B77,-20247.8302154541,712707779,0x2A7B0EC3,10875.057662963867,19779394,0x012DCF42,301.8096008300781
461,5,1,7,-903505942,0xCA2597EA,-13786.40658569336,-128430213,0xF8584F7B,-1959.6895294189453,66910812,0x03FCFA5C,1020.9779663085938
462,6,1,7,-1326961801,0xB0E82B77,-20247.8302154541,712707779,0x2A7B0EC3,10875.057662963867,19779394,0x012DCF42,301.8096008300781
463,7,1,7,-903505942,0xCA2597EA,-13786.40658569336,-128430213,0xF8584F7B,-1959.6895294189453,66910812,0x03FCFA5C,1020.9779663085938
464,0,2,7,-181526912,0xF52E1E80,-2769.880859375,915598134,0x3692EB36,13970.91879272461,-18895997,0xFEDFAB83,-288.3300323486328
465,1,2,7,-95885208,0xFA48E868,-1463.0921630859375,1025711497,0x3D231D89,15651.115371704102,-267881,0xFFFBE997,-4.0875396728515625
466,2,2,7,-181526912,0xF52E1E80,-2769.880859375,915598134,0x3692EB36,13970.91879272461,-18895997,0xFEDFAB83,-288.3300323486328
467,3,2,7,-95885208,0xFA48E868,-1463.0921630859375,1025711497,0x3D231D89,15651.115371704102,-267881,0xFFFBE997,-4.0875396728515625
468,4,2,7,-181526912,0xF52E1E80,-2769.880859375,915598134,0x3692EB36,13970.91879272461,-18895997,0xFEDFAB83,-288.3300323486328
469,5,2,7,-95885208,0xFA48E868,-1463.0921630859375,1025711497,0x3D231D89,15651.115371704102,-267881,0xFFFBE997,-4.0875396728515625
470,6,2,7,-181526912,0xF52E1E80,-2769.880859375,915598134,0x3692EB36,13970.91879272461,-18895997,0xFEDFAB83,-288.3300323486328
471,7,2,7,-95885208,0xFA48E868,-1463.0921630859375,1025711497,0x3D231D89,15651.115371704102,-267881,0xFFFBE997,-4.0875396728515625
472,0,3,7,-1326961801,0xB0E82B77,-20247.8302154541,712707779,0x2A7B0EC3,10875.057662963867,19779394,0x012DCF42,301.8096008300781
473,1,3,7,-903505942,0xCA2597EA,-13786.40658569336,-128430213,0xF8584F7B,-1959.6895294189453,66910812,0x03FCFA5C,1020.9779663085938
474,2,3,7,-1326961801,0xB0E82B77,-20247.8302154541,712707779,0x2A7B0EC3,10875.057662963867,19779394,0x012DCF42,301.8096008300781
475,3,3,7,-903505942,0xCA2597EA,-13786.40658569336,-128430213,0xF8584F7B,-1959.6895294189453,66910812,0x03FCFA5C,1020.9779663085938
476,4,3,7,-1326961801,0xB0E82B77,-20247.8302154541,712707779,0x2A7B0EC3,10875.057662963867,19779394,0x012DCF42,301.8096008300781
477,5,3,7,-903505942,0xCA2597EA,-13786.40658569336,-128430213,0xF8584F7B,-1959.6895294189453,66910812,0x03FCFA5C,1020.9779663085938
478,6,3,7,-1326961801,0xB0E82B77,-20247.8302154541,712707779,0x2A7B0EC3,10875.057662963867,19779394,0x012DCF42,301.8096008300781
479,7,3,7,-903505942,0xCA2597EA,-13786.40658569336,-128430213,0xF8584F7B,-1959.6895294189453,66910812,0x03FCFA5C,1020.9779663085938
480,0,4,7,-181526912,0xF52E1E80,-2769.880859375,915598134,0x3692EB36,13970.91879272461,-18895997,0xFEDFAB83,-288.3300323486328
481,1,4,7,-95885208,0xFA48E868,-1463.0921630859375,1025711497,0x3D231D89,15651.115371704102,-267881,0xFFFBE997,-4.0875396728515625
482,2,4,7,-181526912,0xF52E1E80,-2769.880859375,915598134,0x3692EB36,13970.91879272461,-18895997,0xFEDFAB83,-288.3300323486328
483,3,4,7,-95885208,0xFA48E868,-1463.0921630859375,1025711497,0x3D231D89,15651.115371704102,-267881,0xFFFBE997,-4.0875396728515625
484,4,4,7,-181526912,0xF52E1E80,-2769.880859375,915598134,0x3692EB36,13970.91879272461,-18895997,0xFEDFAB83,-288.3300323486328
485,5,4,7,-95885208,0xFA48E868,-1463.0921630859375,1025711497,0x3D231D89,15651.115371704102,-267881,0xFFFBE997,-4.0875396728515625
486,6,4,7,-181526912,0xF52E1E80,-2769.880859375,915598134,0x3692EB36,13970.91879272461,-18895997,0xFEDFAB83,-288.3300323486328
487,7,4,7,-95885208,0xFA48E868,-1463.0921630859375,1025711497,0x3D231D89,15651.115371704102,-267881,0xFFFBE997,-4.0875396728515625
488,0,5,7,-1326961801,0xB0E82B77,-20247.8302154541,712707779,0x2A7B0EC3,10875.057662963867,19779394,0x012DCF42,301.8096008300781
489,1,5,7,-903505942,0xCA2597EA,-13786.40658569336,-128430213,0xF8584F7B,-1959.6895294189453,66910812,0x03FCFA5C,1020.9779663085938
490,2,5,7,-1326961801,0xB0E82B77,-20247.8302154541,712707779,0x2A7B0EC3,10875.057662963867,19779394,0x012DCF42,301.8096008300781
491,3,5,7,-903505942,0xCA2597EA,-13786.40658569336,-128430213,0xF8584F7B,-1959.6895294189453,66910812,0x03FCFA5C,1020.9779663085938
492,4,5,7,-1326961801,0xB0E82B77,-20247.8302154541,712707779,0x2A7B0EC3,10875.057662963867,19779394,0x012DCF42,301.8096008300781
493,5,5,7,-903505942,0xCA2597EA,-13786.40658569336,-128430213,0xF8584F7B,-1959.6895294189453,66910812,0x03FCFA5C,1020.9779663085938
494,6,5,7,-1326961801,0xB0E82B77,-20247.8302154541,712707779,0x2A7B0EC3,10875.057662963867,19779394,0x012DCF42,301.8096008300781
495,7,5,7,-903505942,0xCA2597EA,-13786.40658569336,-128430213,0xF8584F7B,-1959.6895294189453,66910812,0x03FCFA5C,1020.9779663085938
496,0,6,7,-181526912,0xF52E1E80,-2769.880859375,915598134,0x3692EB36,13970.91879272461,-18895997,0xFEDFAB83,-288.3300323486328
497,1,6,7,-95885208,0xFA48E868,-1463.0921630859375,1025711497,0x3D231D89,15651.115371704102,-267881,0xFFFBE997,-4.0875396728515625
498,2,6,7,-181526912,0xF52E1E80,-2769.880859375,915598134,0x3692EB36,13970.91879272461,-18895997,0xFEDFAB83,-288.3300323486328
499,3,6,7,-95885208,0xFA48E868,-1463.0921630859375,1025711497,0x3D231D89,15651.115371704102,-267881,0xFFFBE997,-4.0875396728515625
500,4,6,7,-181526912,0xF52E1E80,-2769.880859375,915598134,0x3692EB36,13970.91879272461,-18895997,0xFEDFAB83,-288.3300323486328
501,5,6,7,-95885208,0xFA48E868,-1463.0921630859375,1025711497,0x3D231D89,15651.115371704102,-267881,0xFFFBE997,-4.0875396728515625
502,6,6,7,-181526912,0xF52E1E80,-2769.880859375,915598134,0x3692EB36,13970.91879272461,-18895997,0xFEDFAB83,-288.3300323486328
503,7,6,7,-95885208,0xFA48E868,-1463.0921630859375,1025711497,0x3D231D89,15651.115371704102,-267881,0xFFFBE997,-4.0875396728515625
504,0,7,7,-1326961801,0xB0E82B77,-20247.8302154541,712707779,0x2A7B0EC3,10875.057662963867,19779394,0x012DCF42,301.8096008300781
505,1,7,7,-903505942,0xCA2597EA,-13786.40658569336,-128430213,0xF8584F7B,-1959.6895294189453,66910812,0x03FCFA5C,1020.9779663085938
506,2,7,7,-1326961801,0xB0E82B77,-20247.8302154541,712707779,0x2A7B0EC3,10875.057662963867,19779394,0x012DCF42,301.8096008300781
507,3,7,7,-903505942,0xCA2597EA,-13786.40658569336,-128430213,0xF8584F7B,-1959.6895294189453,66910812,0x03FCFA5C,1020.9779663085938
508,4,7,7,-1326961801,0xB0E82B77,-20247.8302154541,712707779,0x2A7B0EC3,10875.057662963867,19779394,0x012DCF42,301.8096008300781
509,5,7,7,-903505942,0xCA2597EA,-13786.40658569336,-128430213,0xF8584F7B,-1959.6895294189453,66910812,0x03FCFA5C,1020.9779663085938
510,6,7,7,-1326961801,0xB0E82B77,-20247.8302154541,712707779,0x2A7B0EC3,10875.057662963867,19779394,0x012DCF42,301.8096008300781
511,7,7,7,-903505942,0xCA2597EA,-13786.40658569336,-128430213,0xF8584F7B,-1959.6895294189453,66910812,0x03FCFA5C,1020.9779663085938
