logical_idx,local_idx,x,y,z,board_id
878,878,8,7,8,0
879,879,9,7,8,0
880,880,0,8,8,0
881,881,1,8,8,0
882,882,2,8,8,0
883,883,3,8,8,0
884,884,4,8,8,0
885,885,5,8,8,0
886,886,6,8,8,0
887,887,7,8,8,0
888,888,8,8,8,0
889,889,9,8,8,0
890,890,0,9,8,0
891,891,1,9,8,0
892,892,2,9,8,0
893,893,3,9,8,0
894,894,4,9,8,0
895,895,5,9,8,0
896,896,6,9,8,0
897,897,7,9,8,0
898,898,8,9,8,0
899,899,9,9,8,0
900,900,0,0,9,0
901,901,1,0,9,0
902,902,2,0,9,0
903,903,3,0,9,0
904,904,4,0,9,0
905,905,5,0,9,0
906,906,6,0,9,0
907,907,7,0,9,0
908,908,8,0,9,0
909,909,9,0,9,0
910,910,0,1,9,0
911,911,1,1,9,0
912,912,2,1,9,0
913,913,3,1,9,0
914,914,4,1,9,0
915,915,5,1,9,0
916,916,6,1,9,0
917,917,7,1,9,0
918,918,8,1,9,0
919,919,9,1,9,0
920,920,0,2,9,0
921,921,1,2,9,0
922,922,2,2,9,0
923,923,3,2,9,0
924,924,4,2,9,0
925,925,5,2,9,0
926,926,6,2,9,0
927,927,7,2,9,0
928,928,8,2,9,0
929,929,9,2,9,0
930,930,0,3,9,0
931,931,1,3,9,0
932,932,2,3,9,0
933,933,3,3,9,0
934,934,4,3,9,0
935,935,5,3,9,0
936,936,6,3,9,0
937,937,7,3,9,0
938,938,8,3,9,0
939,939,9,3,9,0
940,940,0,4,9,0
941,941,1,4,9,0
942,942,2,4,9,0
943,943,3,4,9,0
944,944,4,4,9,0
945,945,5,4,9,0
946,946,6,4,9,0
947,947,7,4,9,0
948,948,8,4,9,0
949,949,9,4,9,0
950,950,0,5,9,0
951,951,1,5,9,0
952,952,2,5,9,0
953,953,3,5,9,0
954,954,4,5,9,0
955,955,5,5,9,0
956,956,6,5,9,0
957,957,7,5,9,0
958,958,8,5,9,0
959,959,9,5,9,0
960,960,0,6,9,0
961,961,1,6,9,0
962,962,2,6,9,0
963,963,3,6,9,0
964,964,4,6,9,0
965,965,5,6,9,0
966,966,6,6,9,0
967,967,7,6,9,0
968,968,8,6,9,0
969,969,9,6,9,0
970,970,0,7,9,0
971,971,1,7,9,0
972,972,2,7,9,0
973,973,3,7,9,0
974,974,4,7,9,0
975,975,5,7,9,0
976,976,6,7,9,0
977,977,7,7,9,0
978,978,8,7,9,0
979,979,9,7,9,0
980,980,0,8,9,0
981,981,1,8,9,0
982,982,2,8,9,0
983,983,3,8,9,0
984,984,4,8,9,0
985,985,5,8,9,0
986,986,6,8,9,0
987,987,7,8,9,0
988,988,8,8,9,0
989,989,9,8,9,0
990,990,0,9,9,0
991,991,1,9,9,0
992,992,2,9,9,0
993,993,3,9,9,0
994,994,4,9,9,0
995,995,5,9,9,0
996,996,6,9,9,0
997,997,7,9,9,0
998,998,8,9,9,0
999,999,9,9,9,0
